username,comment,time
@aqilazizi-kt3ip,undang ke podhub,20 jam yang lalu
@irfanhari1444,"bukan podcast, tpi kayak lebih cari informasi ni bapak bapak",1 hari yang lalu
@seve7nin9e31,22:26 ini persis kaya di film the accountant sama the accountant 2. ternyata si pemeran utama punya hacker dari jarak jauh dan si hacker ini semua nya anak anak berkebutuhan khusus.,11 jam yang lalu
@deedee-xu5nb,polisi memang harus dibubarkan atau reformasi total dimulai dari sdm nya. kasus mudah akun fufufafa saja gak kebongkar dan msh byk lainnya kalo mereka sudah 'bisa' di audit dan diperiksa,16 jam yang lalu
@sinta2117,bjorka itu kalo pada belum tau adalah roy suryo kalian belum pada sadar kan,14 jam yang lalu
@daryosodaryoso6931,"gua tu heran ya  , pejabat aparat tu kan tadinya kan rakyat juga kan, pemikirannya sama kek kita knp giliran berubah status kok jadi berubah pemikirannya.. kek makhluk lain dari antah berantah.. bisa seberantakan gini aparat dan pejabat,. jadi sebangsat gitu.",10 jam yang lalu
@lordmobilewartraps,"gue percaya lu bang dari pada petugas pemerintah bobroknya sudah ketahuan salah tangkap nya aja ga ada kata minta maaf ke publik, mending bubar aja dari pada ga guna",1 hari yang lalu
@awrecehbanget,"om ded, trapsnya kayaknya makin naik :yougotthis:",1 jam yang lalu
@didihenawan,nnti eug suruh bjorka serang yt nya bang dedy hahaha,1 hari yang lalu
@ssynsytergates,harusnya yang diselidiki bapa rojak ayu ting ting,8 jam yang lalu
@ham_otg5731,sehina itu coy demi naik jabatan atau mengalihkan isu,3 jam yang lalu
@yogasetiawan-b6e,"jangankan kerja di cyber tuh polisi kerja buat jalan ajah malas apalagi di suruh utak atik it, polisi indonesia itu sudah sebagian besar busuk",1 hari yang lalu (diedit)
@bangwirrrr,24:14  justru anak kecil itu belajar membaca siklus internet itu dari game misal mereka cupu mereka bakalan cari cara buat bobol game itu berawal dari hack cheat,27 menit yang lalu
@armankbm,bjorka lagi baca komentar kalian...😅😅😅😅,1 hari yang lalu (diedit)
@duongngoctien-s2y,"gak nyangka,💙ℙℝ𝕆𝔹𝔼𝕋-855💙sekeren ini! visualnya ciamik, ceritanya penuh hikmah, untungnya luar biasa!💯",16 jam yang lalu
@clipperallcrypto,chattan pake apk dana worth it om wkwk,1 hari yang lalu
@adivnm,"indonesia kebanyakan di pimpin oleh para boomer yang hidup di jaman prasasti..
makanya susah mau aware masalah teknologi ditambah lagi pola pikir yang gak mau maju😂",1 hari yang lalu (diedit)
@roh27-o27a,"our duke is exist or non exist
either ghost or alive 
no one can defeat duke",8 jam yang lalu
@apa-2boleh40,lue mahu tahu bjorka. gue boleh kasi tahu. org dalam kerajaan juga itu. bukan hacker.,1 jam yang lalu
@airinwidiautari3696,motor saya hilang lapor ke polisi kek percuma aja seperti formalitas ajaa gak ada solusiiiii,1 hari yang lalu
@fastranger,"dibayar mahal tapi ga bisa kerja, dan ga bisa dipecat. gimana negara ga hancur le?",1 hari yang lalu
@herisetiono-qu6gg,"mutar-mutar ke lain pembahasannya, balik lagi ke bjorka",10 jam yang lalu
@kuswendar1979,😂😂😂anak punk polisi teu aneh😅,1 hari yang lalu
@popokbayi8073,jangan gugurkan prestasi luar biasa polisi😅 yang berhasil nangkap hacker wifi tetangga 🤭🤭 naik jabatan sudah di depan mata..,15 jam yang lalu
@abiexaolireal,"gw nggak lulus sekolah, tapi gwa ikut komunitas cyber army, dulu tahun 2017 , kalau hanya cuma nyari data di desa atau data penduduk itu , mudah selagi masih connect internet datanya, atau ada database record hystory, makanya kadang aneh sama polisi , sebenarnya polisi itu kerjanya apa,?
benar kata ahok dan rocky gerung, kalau mau jadi polisi harusnya minimal s1 biar gak kelihatan tololnya , dari anak2 yg putus sekolah",25 menit yang lalu
@andrytanjaya9706,curiga abang ini yang dulu bikin cheat point blank pekalongan,1 hari yang lalu
@fazri-o1g,"cyber polisi gampang aslinya klw nangkap bjorka asli dan bandar judol tp mereka semua bermain ya gak bakalan di tangkap,yg di tangkap pemain judol dan bjorka palsu",17 jam yang lalu (diedit)
@art86id46,gua g ngurus masalah bjorka.  yg gua ingin kan ganti kapolri sekarang !!,23 jam yang lalu
@authohenshot2988,bapak onno w purbo undang om,22 jam yang lalu
@wmsmeen7817,"ommmmm dedi , orang ini bawa flipperzero omm hati hati . hahahaha . - datang dari sebulan lalu 🎉 yeayyy. catch me if you can ❤ mantapp banget.",1 jam yang lalu
@diditsuryadi6844,hacker byorka menurut sy alumni anak2 grup di app nimbuzz and ym sebelum ada android...karna saya dulu anggota diaana,1 hari yang lalu (diedit)
@rajahoki-q5u,biasa cari pencitraan . bila cari simpati masyarakat dan pangkat . demi keuntungan pribadi tapi merugikan .,1 hari yang lalu
@papigio369,jadi hacker modalnya hampir gratis. mau jadi pulici kayaknya harus jual sawah.,5 jam yang lalu
@maspaijo-y1r,kenapa narasumber y nggak ditangkep polisi aja gebukin biar bonyok suruh kasih tau bjorka dimana kata y dia tau,13 jam yang lalu
@davekaro233,"tolong bjorka buka data2 kecurangan joko dan antek2nya, korupsinya",23 jam yang lalu
@nurrochim1307,wah baru kemarin itu saya hampir kena penipuan di telegram,10 jam yang lalu
@muhammadmushawwir-k2l,"kalimantan, alumni sekolah sy ngajar wkwk",8 jam yang lalu
@sandywidianto9475,"kalo denger india lagi gila gila nya teknologi, bener berarti gua inget fb gua di hack di ganti nama, foto dll orang india semua 😮",9 menit yang lalu
@giovanoaditya7377,yg di tangkap bukan bjorka tp bjirka,1 hari yang lalu
@user-cp3jt3xs5z,"aku irt liat berita ada foto  polisi + bjorka baju oren :
😢😢😢 ya allah eling pak pollll
liat wajah bjorka oren: feeling aku...hmmm 90% bukan",4 jam yang lalu
@rendikasubianto-wh6dt,"kasus vina aja salah tangkap 🤣🤣🤣🤣
apa lgi yg ky gnii",2 jam yang lalu
@firmanaditya13,"knp ga cara pikirnya di balik, dari pada mencari dan nangkep/ knp ga ningkatin cyber security nya",3 jam yang lalu
@rasyadanis-q3o9z,kreak klitih dimana mana dibiarkan baru klo ada kejadian ada orang dibacok ladusing mulai bertindak,23 jam yang lalu
@pemudaterarah777,bug bounty yg sering di dapet paling sertif doang wkwkwk klo di pemerintahan,1 hari yang lalu
@ardiansurya1824,ambarawa juga kuat kuat bang. 😊😊😊,18 jam yang lalu
@parjosandrea,makin parah sdm mereka. wkwkwk... bukannya bikin benteng web nya malah cari2 musuh..,2 jam yang lalu
@eririswanto582,"yg dibahas menit 36: 😅😅,,instansinya keknya dah banyak yg tahu nih,,",1 hari yang lalu
@jack-ug8ch,lagi ngelawak si pramuka,22 jam yang lalu
@dominic-y8u,narasumber itu adl bjorka sebenarnya 😊,1 hari yang lalu
@thareqmahendra9377,"yang ada didepan mata aja ndak ditangkap,sok2an nangkap bjorka 😅😅 konyol",1 hari yang lalu
@qwe19urur,bjorka itu kelompok,1 hari yang lalu (diedit)
@civilsociety8365,"jadi inget kmrin yg katanya canggih ternyata di layar ada tulisan ""lorem ipsum"" 😂😂😂😂😂",1 hari yang lalu
@muhammadihsanuddin2954,polisi kena buly cook..,1 hari yang lalu
@banggaj,"00:33:35 banyak sih saya punya hobi di programing, tapi malah bekerja sebagai social media advertiser",15 jam yang lalu
@aliabdisyahputrapiliang,numpang senyum😊😂😂,1 hari yang lalu
@paramamulabhakti,semakin keliatan kan kualitas ladusing seperti apa ..... 🤏🧠,11 jam yang lalu
@diemliphu-u4h,kreatif banget niat bikin kontennya🆗ℙℝ𝕆𝔹𝔼𝕋-855🆗,16 jam yang lalu
@niomjr,"emg dasarnya pemerintah konoha tdk mau ada yg pintar, skalinya ada malah di tangkap atau di kambing hitamkan,",16 jam yang lalu
@dedeloke,bjorka pahlawan,14 jam yang lalu
@harryenoky,"yakin? personilnya saja banyak yg kepilih hasil dari jual sawah, bukan krn sdm, trs klaim bisa nangkep bjorka😂. koplak koplak...",1 hari yang lalu
@acenk_sparrowrepot,𝙂𝙖𝙠 𝙠𝙚𝙧𝙟𝙖 𝙩𝙖𝙥𝙞 𝙙𝙞𝙜𝙖𝙟𝙞 = 𝙟𝙖𝙙𝙞 𝙥𝙤𝙡𝙞𝙨𝙞,1 hari yang lalu
@bozet33,tidak ada sistem yang aman.,1 hari yang lalu
@mfas-os2oo,"dan aneh nya,rencana nya di kabupaten bekasi sudah ada beberapa desa yang akan pakai sistem e-voting buat pemilihan kepala desa 2026 😂😂😂😂 lucu aja sudab sekuat apa cyber scurity mereka. . .",22 jam yang lalu
@mirainikiwatasi,benjamin  angel di the movie who am i yg bisa nangkep hacker ya hacker itu sendiri😂😂,1 hari yang lalu (diedit)
@arimunet,di depan mas dedy adalah biorrr,1 hari yang lalu
@youngrush5517,"yg jelas tim polisi cybernya belum mampu mengungkap siapa bjorka, sampai skrg.... 
dn akhirnya..... 
yg di tangkap pun entah siapa 😁😁... 
lucu negara konoha ini.. 😂😂",9 jam yang lalu
@black_water_id,jadi kaya pilem the accoutant 1 ama 2,1 hari yang lalu
@exe.969,"gue aj yg kurang paham cyber security , ga percaya semudah itu polisi bisa nangkap bjorka wkwkwkwk",1 hari yang lalu
@onepicek9,"kemaren katanya ada yg mau jual data rakyat 😂
   ngeriii sih demi apa sih ada yg bisa lengkapin",1 hari yang lalu
@inalantony,bjorka itu dari sambo blok😂,2 jam yang lalu
@justloveandnight_xx,wkwkwkw gw nonton youtube pake youtube vanced gada iklan😂 bisa di modifikasi tampilan,2 jam yang lalu
@sriyatibasman7684,"keren ya , jika digunakan untuk halhal positif",1 hari yang lalu
@rubyelyansyah8205,pengen bgt liat goblin bahlil ada disini,1 hari yang lalu
@teng_kyuanimation,"minta bantuan yariin sapi hilang aja malah jual sapi, ndak ketemu lagi pencurinya 😆",23 jam yang lalu
@nelson_boru,"salam kenal om dedy, salam dr wamena papua🇮🇩🙏🙏🙏",1 hari yang lalu
@naitsugabkk4846,"sok sok an nagkap bjorka, ngurus ijazah palsu aja gk becus😂",2 jam yang lalu
@syaifudinmuhammadsyaifudin2360,muncul untuk bersembunyi,6 jam yang lalu
@miftahulahyar-b4l,bjorka 😂,2 jam yang lalu
@nakjinakbeh3538,nangkep maling yang jelas2 tau lokasinya aja ga beres2. apalagi nangkep hacker yang lokasinya ga jelas 😂,8 jam yang lalu
@cancer88,"dikadalin atau ""kadalin diri sendiri"" ?? 😅😅😅",14 jam yang lalu
@arsenio-g3p,"malu maluin institusi yg satu ini 😂, ls lebih baik mengundurkan diri polri di tangan mu udah ga ada harga dirinya",1 hari yang lalu
@akutampan-fv6sz,bjorka didepanmu om ded,1 hari yang lalu
@mizianacy,"cobaq semua hekker di jadikan asn
bisa masuk polisi tni dan staf negara",1 hari yang lalu
@mancingseru1,yu beli produk gudang garam biar kariawan nya selamat tanpa phk,15 jam yang lalu
@gugleid6679,"bjorka nonton gak yaa.?
😂😂",22 jam yang lalu
@abdullahalfath902,padahal bjorka yg aslinya lagi podcast 😂😂😂,3 jam yang lalu
@syafrie12345678,polisi konoha......hah hah hah......,9 jam yang lalu
@masarif940,biasalah.. kalo aparat ada yg viral pasti buat pengalihan isu,1 hari yang lalu
@bamsrully,eleh berharap polisi nangkep tidak mungkin lah kan rakyat indo tau kinerja polisi bagaimana 🤣,1 hari yang lalu
@rushakgaming9732,komunikasi di game om. aman.,5 jam yang lalu
@abidinalfitrah4817,"17:54 mungkin polisi gak ada prestasi, tp butuh. 😅😅😅",14 jam yang lalu
@dodikprastio3377,om ded.. undang veda ega pratama runer up.. red bul.. pembalap yg dulu prnah om ded undang di hitam putih ...  waktu msh kecil,2 jam yang lalu
@rickyhermawan-v8y,bjorka update status polisi langsung malu,7 jam yang lalu
@naufalembran-e6m,mana mungkin hacker bjorka bisa ditangkap kan iqnya lebih tinggi daripada polisi😂😂😂😂,13 jam yang lalu
@mbo1407,"kalau sekelas bjorka bisa tertangkap..kenapa judol ..yg merampok,tidak bisa tertangkap...ada apa dengan judol....?????",1 hari yang lalu
@soffiopie,terima kasih ☺☺☺☺,1 hari yang lalu
@rafafathurrohman-h7n,ada kasus ngga sih bulan ini!.. takutnya pengalihan isu doang nih nangkep bjorka kw😂,4 jam yang lalu
@naniwiarsih565,"semua yg ditangkep yg bukan pelaku juga bisa jd ngaku , kalo diiksa terus2an 😂 banyak ksus salah tangkap tp ujung2nya ngaku karna gakuat disiksa , dan keadilan tidak berpihak ke yg benar , tp keadilan hanya untuk org2 berduit dan terpandang 😂😅😂🤭",1 hari yang lalu
@nail3288,"masalah bjorka sdh berbln² yg lalu, skrg rame lg tp ttp aja msh blm bsa nangkep pelaku yg asli 🤦",20 jam yang lalu
@erdeha6,jadi keinget pernah pakai wa mod. biar tau chat temen2 yg di hapus.,10 jam yang lalu
@lolwr227lowr,"gua harap si bisa segera tertangkap,",4 jam yang lalu
@nurul_huda-365,kenapa polisi gak ada fikiran orang kyak bjorka di rangkul saja buat ngamanin cyber negara.soal gaji bisa di atur lah ribuan triliun saja ada buat di korup 😂😂😂,17 jam yang lalu
@winarti9668,narasumber hati² bnget bicara nya .bnyk  pertanyaan menjebak.,9 jam yang lalu
@suprabapak949,semakin kesini semakin kesana tuh si coklat si anaconda yang bikin geger eh piton sawah yang mereka tangkap,1 hari yang lalu
@kbikbi3659,itu mah polisi nangkep biar naik jabatan aja,8 jam yang lalu
@bangz2257,ketika pemerintah di isi sama gen boomer,23 jam yang lalu
@gyntapap,wajar klo di reformasi. nangkep fufufafa aja syuuuiliit,1 hari yang lalu
@megaprojects12,emng bisa nangkep bjorka😅,1 hari yang lalu
@yusriayi7100,menit 55:22 yang dibicarakan bang teguh whatspp setan 😂😂😂 banyak pake sesama teman kerja,25 menit yang lalu (diedit)
@tyokurbani2967,ahhh beli robot aja kaya gitu.....,1 hari yang lalu
@abdullatif-bv6on,saya tau yang diundang om dedy sering muncul di ig 😂😂😂😂,1 hari yang lalu
@brownsoegar,mau jd pahlawn ehh slah tangkap... tangkep koruptor ja susah mo twngkp hacker sekelas bjorka? kwkwkwk,9 jam yang lalu
@hawariy9003,"judul podcst-nya kurang harusnya saya tau bjorka, dan fufufifi :d",1 hari yang lalu
@valerieoctavia4825,"jangankan lo yang hacker bang, gue aja yang awam ga percaya kalo yg di tangkep itu bjorka.",18 jam yang lalu
@firdaus-l3x6c,"sibuk bangat urusin polisi salah tangkap bjorka😂
 instansi sendiri diurusin noh!! mulai dari recruitment yg kita semua tau anak2 bangsa yg punya semngat bela negara impianya harus terkubur karna tidak punya uang untuk b..y..r.

belum lagi beking sana sini dalam segala hal dan yg kita semua tau kebanyakan untuk melawan rakyat kecil. terlalu bayak lah yg harus diperbaiki tapi mulailah dari yg oaling dekat dengan rakyat yaitu arogansi",1 hari yang lalu
@faisalfahrurrozi6251,kalo di konoha sebelum dan sesudahnya di hack wkwkwk hebatnya negeri konoha,10 jam yang lalu
@violettargovytzkaya,"""karena selama ini polisi ga ada prestasi"" wkwkwkwk gawat bisa2 dituntut pencemaran nama baik. tapi tenang, pencemaran nama baik tidak berlaku untuk institusi. bahkan ga perlu dihina pun instansi berseragam itu udah menghinakan diri mereka sendiri.",13 jam yang lalu
@jiromeow,sangat setuju dengan judulnya persis dengan insting saya.,23 jam yang lalu
@infoarrash,duuh itu kan strategi kuda troya...tau kan,1 hari yang lalu
@bramastabudi6736,"entar jangan jangan orang biasanya nyari nyari sumbangan pakai map di tangkap dibilangnya bandar judol 😂😂😂😂😂 ,, maklum lah mau akhir taun buat sarana naikin jabatan 😂😂😂",1 hari yang lalu
@mashar3291,om ded kayaknya lagi gali gali nih,13 jam yang lalu
@aoelyt,"cerita menit 29:00, gw berkesimpulan, harus pilih2 siapa yang harus kita bantu..? 😅",16 jam yang lalu (diedit)
@arismulyadiokutimur5426,28.37.25 ada suara perempuan 😮😮,21 jam yang lalu
@nurfebriyanto711,bjorka ambil uang dpr bisa ga sii? di kuras rekeningnya😅,1 hari yang lalu
@atenggggg012-u2g,17:53,13 jam yang lalu
@adyantadinata,harusnya pulisi maluuu😂😂😂😂😂😂atau pulisi udah gak punya malu😂😂😂😂,23 jam yang lalu
@zackhary4677,"jngan kan nangkap hacker nangkap ular,sapi,pnjahat, pencuri mlah bombe yg awal datang😢",23 jam yang lalu
@ventria24s,ganti para boomer di pemerintah yg gk melek teknologi,1 hari yang lalu
@gear_junkie,"polisi itu kalo lu kehilangan kambing bgitu lu lapor malah hilang sapi 😂
neraka penuh dengan polisi , pol pp , dishub , pns gaji buta sama pejabat korup 🗿🗿🗿🗿🗿",19 jam yang lalu
@angnanokaligane8053,polisi kerjanya koleksi istri sirih pelihara para gundiknya dan nangkap istrinya orang,1 hari yang lalu
@why_on_me,gausah susah2 tangkep bjorka. tangkep fufufafa aja dlu bisa engga? 😂,46 menit yang lalu
@putrisalsabila-px4qt,nih org2 pemerintah tuh masih berfikir rakyatnya kebanyak seumuran mereka kah? yang gampang bgt di kibulin? buset adek gue yang masih smp aja gak percaya bjorka berhasil ketangkep😭,1 hari yang lalu
@khurun3145,om... takut bnget bermasalah dg polisi..,14 jam yang lalu
@kecerdasanbuatan3095,49:29,1 jam yang lalu (diedit)
@klipsinemaa,begitulah 😂,4 jam yang lalu
@alvialgrian-x7b,hacker kelas atas ga mungkin ketangkep sama ecek ecek😂😂,1 hari yang lalu
@asalrekam7381,yang pinter hack biasnya nilai teorinya kurang bagus... sehingga kurang mem peroleh pekerjaan sesuai di badangnya.. karena setandarnya dalam melamar kerja nilai teori.. sebagai pertama penyaringan (bener ga sih? bertanya dalam nada penasaran.),13 jam yang lalu
@yogajp1037,kalau di ancam ya ngaku 😅😅😅 kan itu pointnya 😅😅😅😅,1 hari yang lalu
@puridwicahyo6615,"undangg wasit arab vs indonesia bung,",6 jam yang lalu
@conehlo,kalo cari pemerintah yang aneh sumbernya di indonesia wkwkwwkw😅😂,2 jam yang lalu
@atenggggg012-u2g,🤣🤣🤣,13 jam yang lalu
@nakjinakbeh3538,"percuma bg, masih banyak konflik kepentingan",8 jam yang lalu
@hakav4ngogh,"ya, namanya isinya cuma org org yg gila kekuasaan",1 hari yang lalu
@rahmatsofyan1714,itu kepala kenapa mereng mulu dah... keberatankah headsetnya ?,4 jam yang lalu
@asrofi2098,"mana biorka muncul dong, kalau bukan lo yang ditangkap",1 hari yang lalu
@ahmadsyifaas.547,ladusing negeri konoha 😂😂😂,10 jam yang lalu
@tribagus-g7r,maaf ora usah bjorka yang kalian ungkap dulu dah..yang gampang aja dulu ungkap siapa itu pemilik akun fufufafa berani jujur hebat??😂😂,1 hari yang lalu
@gagal_tobat...,"kayak ngk tau polisi indonesia aja.
asal tangkap aja dulu biar kelihatan kerja,nah urusan klarifikasi belakangan. gitu aja terus polanya.",22 jam yang lalu
@lymm9652,polisi nyarik pangkat biasanya:face-blue-smiling:,1 hari yang lalu
@bambangkecil3671,"jangankan nangkep hacker nangkep pengguna narkoboy juga di jebak pura"" jual padahal dia yg jual dia yg nangkep yg aneh nya yg d tangkep penyalahgunaan bukan pengedar wkwkwk lawak",22 jam yang lalu
@firmanfirdaus103,no system is safe,6 jam yang lalu
@hobbyandtools6982,"kalau lu pinter kok gak bantu polri bang mengungkap bjorka sebenarnya, biar ilmu bermanfaat jalan yang benar",1 hari yang lalu (diedit)
@partofuniverse7664,klo mau ikut kursus ethical hacker daftarnya dimana ya,12 jam yang lalu
@syifa_thania,"lu udah pada pinter2 bang, knpa ga bikin mesin pencetak uang aja",18 jam yang lalu
@tanjihem,pupupakpak dan kuskas yang jelas di tayangkan di layar tancep bebarengan g30spki aja pura pura mencret .😂😂😂,20 menit yang lalu
@kulitambang111,"alangkah malu nya polisi sotoy itu yaa 😅
psti dia dlm anjirrr malu se indonesia gua",1 hari yang lalu
@dherdiantochannel,kok ngk undang pakar telematika sang pengungkap video dan gambar pnas,12 jam yang lalu
@liaaa-c4y,"hahahha, ini lah negara konoha dimana hukum bisa di beli, yang punya kuasa akan di bela mati matian padahal jelas bersalah sedangkan yang hanya membela diri tapi berasal dari rakyat miskin malah di adili..... tidak pantas di sebut oknum, karna kalian saling melengkapi untuk menutupi kebusukan masing masing",1 hari yang lalu
@rizaldisaputra2201,"gimana heker mau kerja sama sama pemerintah kalok bayaran nya aja kadang gak ada dan kecil
liat di liar sana heker di pelihara dengan gaji gede biar mau pro pemerintah",3 jam yang lalu
@jiekhalifa,hampir semua awal mula haker dari suatu game,1 hari yang lalu
@dirham12,"si kadal di kadalin🤣😂 hahaha datanya langsung di buka🤣😃 buat pak pol perbaiki hal kecil dulu sebelum hal besar. 
contoh nih kaya atur lalin di jam kerja 5 pagi udh standby dh di titik2 kemacetan buat atur lalin. jangan foto doang 😄atau baru tiba saat udah bukan jam sibuk kerja macetnya udh selesai. coba deh pak terima kritik dan saran saya, nanti pasti akan terlihat perubahannya. baru bisa nangkep yg gede2",8 jam yang lalu
@dedykusuma01,menit 7:47 suara apa itu,1 hari yang lalu
@abdillahpangestu,"kalo mau belajar kaya gini dmana ya wadahnya,plis yang serius gw pengen tau",8 jam yang lalu
@mnazikhrosidi6262,efek reformasi kepolisian,1 hari yang lalu
@zayanahamara96,apple bakal naik daun nih,12 jam yang lalu
@c.c5845,😂😂😂😂😂😂polisiii,15 jam yang lalu
@udilmc04,bjorwi😂,1 hari yang lalu
@generasiberilmumaju,"yah kena karma dia , ngejelekin ins*ansi lain malah dia yg ga beres dalam bekerja😂",7 jam yang lalu
@hyymda,"lebih lawak lagi  siber pold* jatim njir , nangkep in pemain judol. terus di palak 15jt perkepala 😂, bandar nya malah leha leha wkkw 7:02",1 hari yang lalu
@wahyuardiansyah9163,"trik simpel chat rahasia

pakai fitur chat dalam game yang mendukung pm",1 hari yang lalu
@sonstislamwatergold9483,coba undang pace computer om 🙏🙏🙏,20 jam yang lalu
@ren-sr5yy,alah paling juga dsuruh ngaku klo die bjorka wkwkwkw,22 jam yang lalu
@arf_far8675,baru tau ada lomba hacker,22 jam yang lalu
@fahrulfebriyanto5260,sorot kasus pertamina,1 hari yang lalu
@starsgaming1358,plot wist nya dia bjorkanya,1 hari yang lalu
@bilabong88-o2r,reformasi lanjut 😁😁,1 jam yang lalu
@muhammadnabawi9069,malunya sampai 7 angkatan akademi,15 jam yang lalu
@erciyifa68,anak punk di bawa bawa aahhh,1 hari yang lalu
@endangsaefudin330,maling motor aja gabisa nangkep tuh polisi indonesia apalagi hacker😂😂😂,20 jam yang lalu
@bagusaditriadmojo6953,bjorka mimpi maling motor aja 6 th baru ketemu,10 jam yang lalu
@ngkidd8524,"tapi bener sih, awal gw main game suka banget pake cheat, akhirnya tengelam ingin buat cheat dan akhir cuman bisa bikin flashdis killer, dan ga bisa lanjut karna pc sendiri rusak",1 hari yang lalu
@saepull0281,bener lagi 😂😂,10 jam yang lalu
@kecerdasanbuatan3095,01:00:10,1 jam yang lalu
@hyymda,temen gw kena 4 orang 15jt per kepala,1 hari yang lalu
@mohsolihin3505,polisi kan kerjaannya emg gitu pura2 kerja😂,3 menit yang lalu
@dawudiswanto7124,polisi tidur ajah ngribetin apalagi bangun,11 jam yang lalu
@juplekah6948,makluk anak sma😂😂😂😂,9 jam yang lalu
@sitimasitoh1505,harus sekolah lagi tuh polisi,14 jam yang lalu
@ytm101,yang di tangkap biji r ka,1 jam yang lalu
@wongsifud1093,mana mungkin gampang banget nangkap bjorka,1 hari yang lalu
@sriyatibasman7684,"polisi kita itu banyak yg bodoh
terutama yg cuma tamat sma tes , masuk .. tanpa kemampuan
gaji gede 
sementara ank kuliah s1
sulit cari kerja",1 hari yang lalu
@waluyo-bv9xy,"boro boro bjorka,fufufafa yg sudah terang benderang pun tdk mampu.taunys amplop amplop dan amplop itulah parcok.",1 hari yang lalu
@tobert-c3b,wapres kita juga jago tentang ai,10 jam yang lalu
@sehogainangka7490,kemampuan polisi cybercrime sampe di mana si😂😂😂 mimpi tangkap bjorka.....eeeee ketangkap biawak😂😂,18 jam yang lalu
@kurex04,biorka itu comunitas bukan individu dan yg menjalankan bukan satu orang kaga bakal ketangkep😂😂😂,1 hari yang lalu
@michelleofficial6544,undang gua dong ded😊😊,23 jam yang lalu
@tanakach07,bukan orng indo dia. orng russia itu,10 jam yang lalu
@rundev7,"pertanyaan deddy investigasi diam2..hahah..
kalo lu jd bjorka ?",1 hari yang lalu
@noe_srt,papa bob.. 😊,19 jam yang lalu
@ilhambudiono-th9yz,"janankan bjorka bandar judol aja ga akan bisa dibtangkap kenapa karena tinggal bayar kapolda kapolres dan kapolsek😂beres narkoba aja begitu polisi yg jujur  di bebastugaskan atau dinkriminalisasi 
saya jamin. 
skck bayar kasih aja gocap beres tu 😂",21 jam yang lalu
@maspurtv2470,patroli cyber di indonesia tuh bentuknya seperti apa si bang? ada yang tau ? secanggih apa pemerintah kita ?,9 jam yang lalu
@ma_alpha-l4q,bjorka,1 hari yang lalu
@queenarahendyaqueenarahe-hl6om,nih polisi random banget sih nangkep orang .... salah tangkap mulu heran 😂😂 dari pertama polisi bilang nangkep byorca aku udah ngakak parah sih trust issue gua gede banget sama polisi konoha 😂😂😂,1 hari yang lalu
@muhammadnur6198,mau komen pedas takut d tangkap😅,1 hari yang lalu
@wicakenggeng,"pok lisi kalo nangkep yg gaib (teroris, byorka dll) cepet, giliran nangkep silvester (manusia oten pembenci islam) gak bisa 😂😂😂😂",1 hari yang lalu
@rohaedirohaedi2662,polisi..nangkep kucing aja,1 jam yang lalu
@tukangcoveramatir1876,ngobrol di game juga bisa om pb dulu bisa buat server buat room nah berdua disiti by one sambil chttan 😅,15 jam yang lalu
@muhamadfaizul-gh3cz,apa iyaa abg ini bjorka nya ? gak kan hhaha,13 jam yang lalu
@jeboltv,"tangkap begal, geng motor dan pungli yang nyata aja susah, apalagi yang gaib",2 jam yang lalu
@bram_abram_abraham,seru juga jd hacker yaa...,12 jam yang lalu
@thewolfshadow03,"mana bisa mrka nangkap bjorka !!! 

maen kanibal kambing hitam saja !",1 hari yang lalu
@dendibahrululum2360,polisi india 👮,9 jam yang lalu
@フェブリアントデディ,kemungkinan dia wni yg sakit hati dengan sistem negara konoha ini  😂🤣. dan gila 💸,23 jam yang lalu (diedit)
@desilianti-g9t,daging semua makasih edukasi nya om,7 jam yang lalu
@caridigooglehura500,🌋𝐇𝐔𝐑𝐀𝟓𝟎𝟎 🌋jamin anti rungkad,1 hari yang lalu
@poncosaputra1005,itu udah di kasih kisi kisi nya bjorka adalah anak kebutuhan khusus kayanya maaf cuman analisis aja 😊,1 hari yang lalu
@wibipratama-i9r,sehat terus bang teguh,19 jam yang lalu
@zakianmaulana6082,"gimana kabar anak buahnya pulisi yg bikin laporan ke atasannya bahwa wft itu ""bjorka"" ya??.😂😂😂",1 hari yang lalu
@tengkumahkota-b8n,pengen tau isi ipadnya apa aja ya aplikasinya... 😁,1 hari yang lalu
@alfairus-w6d,nangkap siplester aja gak mampu...,1 hari yang lalu
@bangjer30,byorka/bjirka,30 menit yang lalu
@laanjas-v5t,netizen sabar aja nanti diuji di pengadilan,1 hari yang lalu
@rastoniir,nangkap maling motor aja gk bisa nangkap byorka,1 hari yang lalu
@yksputra,polri itu gak pernah ada gunanya selain jadi beban doang,22 jam yang lalu
@vionalisty,tidak semudah itu paulo,1 hari yang lalu
@cozybule,bjorka ditangkap 😃,3 jam yang lalu
@thealyimron,wih nyenggol danantara,1 hari yang lalu
@ridwan3829,"bang ded, coba undang pace komputer",1 hari yang lalu
@robinjacky5884,wadidaww,14 jam yang lalu
@xyboyyy,jgn kan nangkap goib yg berwujud aja salah nangkep..,21 jam yang lalu
@ridyfake6980,maklumin aja lah ke banyak kerja terlalu santai jadi kaya gini kerja gk becuss😂😂😂,1 hari yang lalu
@zey27_09,astaghfirullah,1 hari yang lalu
@rebinrobinho,"boro2 ladusing nangkep bjiorja ,paling ahli ladusing main sabotase
,",2 jam yang lalu
