username,comment,time
@rumahdjenggo-x9f,FAKTA,1 hari yang lalu
@Femalelalala,Wkwkwk benerrrr😂,1 hari yang lalu
@xsewunskyaghrwfwvshisjsgshskr,"So pasti, siapa lagi kalau bukannya coklat si paling beradab dan sok beretika.",1 hari yang lalu
@samuderadebu6239,turis asing aja lapor damkar kehilangan hp😢,1 hari yang lalu
@babahbettafarm1878,"Betul , udh terlalu bobrok institusi itu , tp heran nya ngga malu , kapolrinya aja ngga mau mundur😂😂",1 hari yang lalu
@putraarby,baru tau kalau jadi polisi tu aib?,1 hari yang lalu
@jailanialfaruq,"Nah, betul ini. Dokumennya nanti dikasih ke orang buat dikerjain, lalu dibayar. Negara macam apa ini😂",1 hari yang lalu
@Asroel28,wow😂😂😂😂,1 hari yang lalu
@Rayanza.6618,benar sekali bang yg ada jelaskan itu real yg terjadi di negri ini.yg susah tmbh susah klo kena mslh hkum.,1 hari yang lalu
@Rayanza.6618,fakta real yg terjdi di negri ini,1 hari yang lalu
@ibnuraffi2189,ACAB,1 hari yang lalu
@ternakayam4106,"bener banget ini wkwkwkwkw, tiap pagi nemuin, pagi2, pose atur lalu lintas, di poto temennya, setelah beberapa menit balik lewat jalan itu tadi, udah ga ada orangnya, padahal jam2 krusial orang2 berangkat sekolah & kerja :D",1 hari yang lalu
@hainurarrasyid4036,tenggelam di lautan fakta,1 hari yang lalu
@syifaelfath6608,​ @christytolissautboydenpard2794  apa bedanya sama preman ya? Bedanya di seragam aja? 😢,1 hari yang lalu
@rui5071,"Sama.. Sy lapor penipuan jg gk di urus, cmk dapet kertas doang",1 hari yang lalu
@AkufNiu,"Wkwkwk jangan bener2 bang😂, emang bener cuma foto di perempat mungkin 10mnt habis itu ilang 🤣",1 hari yang lalu
@susisriningsih9183,inilah Fakta Kebiadaban Polisi...!!!!,1 hari yang lalu
@hamdanipermana3489,".. ..  si ,
Si nya itu apa ? Yak siang",1 hari yang lalu
@untuknegriku,up up up😅,1 hari yang lalu
@liperpunzstory4939,polisi di gajih pemerintah dan pemerintahan di gajih oleh rakyat bayar pajak. tapi kinerjanya harus bayar lagi 😂,1 hari yang lalu
@aguspurwanto8916,Analisanya benar sekali🎉🎉,1 hari yang lalu
@nadimmukhtar12,Kelazzzz Kingg 👑,1 hari yang lalu
@msjr-y3o,kasih understand king biar people people pada know,1 hari yang lalu
@Yesslyn,"Betul banget, inget pas smk baru turun dari bus trus ada polisi datang pake motor, dan polisi itu cuma minta foto sama murid² doang terus pergi",1 hari yang lalu
@Fiqah-to5vd,Udah gak pantes lagi di bilang oknum 😅,1 hari yang lalu
@bg_wae5570,Waduhh kok benerr sekalii....😅😅😅😅,1 hari yang lalu
@CetBus-t3i,Polisi y cuma bisa planga plongo,1 hari yang lalu
@beeworks4554,"Basicly mereka melihat segala sesuatu yg bisa di uangkan akan di uangkan. Padahal ada gaji dan tunjangan dan memang dasarnya serakah, tamak, apalagi dengan embel embel polisi? lembaga yg bisa menggunakan kekuatannya, dan kenapa engga kalo bisa di uangkan? Memang udah ga kepake ini lembaga di 2025, bullshit kalo polisi suka ngonten baik baik, udah terlalu rusak citranya",1 hari yang lalu
@PemudaPutin-i9x,"Ditempat saya seseran mereka Beking Tambang Emas Ilegal, Kayu Ilegal, Sabung Ayam, dan kadang jaga pesta hajatan jika memakai hiburan dengan Tarif tertentu.",1 hari yang lalu
@khoirulliyah4697,Buetull..baget,1 hari yang lalu
@hffamilyofficial8711,"Itu karena budaya yg udh turun temurun, senior menindas junior, dan  berlaku seterusnya budaya semacam itu.
Kalo mau merubahnya ya harus benar2. Orang2 yg super tangan besi",1 hari yang lalu
@OmSanja-s9s,Malah curhat,1 hari yang lalu
@AlinkaWijaya,"Sering bgt aku liat yg seperti itu foto"" abis itu pergi😅",1 hari yang lalu
@satriasukma337,"Iya anjir, justru kalo ada polisi yang kerja bener bener di jam lapangan, dia itu OKNUM, karna anggota tuh biasanya cuma foto foto terus cabut wkwkwk",1 hari yang lalu
@ob2614,"Ini hacker data bisnis ,bjorka itu ada dua  ada skenario buruk merusak Indonesia hitamnya dengan bisnis ada yang putih bukan di Indonesia saat ini tp seorang yg perduli Indonesia",1 hari yang lalu
@faisalrizki4411,Reaaaaall,1 hari yang lalu
@isallia1392,Dasar Pilisi emng Pilisi Miskin Akal Sehat dan Moral,1 hari yang lalu
@adnannugroho1469,Faktanya polri itu tidak ada gunanya selain menghabiskan anggaran negara dan memalak masyarakat,1 hari yang lalu
@Bolangpapuabos,Jngn bang cukup..😅,1 hari yang lalu
@shodiqardiansyah5258,"polres jogja, polres bantul, saya pernah laporan kesana, cuma dikasih kertas doang . gak ada tindak lanjut, dll",1 hari yang lalu
@pcah-q3n,"ril gw juga pernah ketangkep ,motor gw  ss lengkap knalpot standar intinya standar pabrik lah nah di situ kena 1jt buat nebus tu motor karena satu kantor juga gitu kalo biar gampang mending gini mereka bilang ,selang beberapa hari tmn gw ketangkep pas balap liar, taulahy klo motor buat kya gitu gmna kondisinya dan ss motor dia g ad sama sekali buat nebus tu motor cuman 500 anj",1 hari yang lalu
@Ruangxwaktu,"Fakta semua dan pernah ngalamin juga hal kaya gitu. Lagi ada musibah bukannya dibantu malah dipalak. Makanya kebanyakan orang itu kalau ada masalah sebisa mungkin gak mau isilop ikut-ikutan. 
Ditempatku polisi patroli pagi kalau ada masalah doang. Seperti kasus ferdi sambo atau ada kasus yang membuat polisi tercoreng. Nanti pagi harinya pasti banyak polisi jaga-jaga di perempatan. Tapi kalau lagi adem ayem kaha gini ya melihat polisi diluar kantor itu hal yang sangat langka.",1 hari yang lalu
@mralimuhtar,Reformasipolri,1 hari yang lalu
@fikridwialpian,harus lulusan S1 memang kalo mau jadi polisi biar kerjanya bener,1 hari yang lalu
@animetv9865,Gua pengen indo jadi Nepal Part2 pas rakyat murka ke pemerintah. Ceburin dahh pejabat publik. Nepal lebih bar2 dari kita. Padahal kita yg ngasih contoh. Ayo donk ceburin sambitin di kali,1 hari yang lalu
@AsepSii,Biarkan dia memasak🎉,1 hari yang lalu
@APshortsass11,FAKTA,1 hari yang lalu
@guntursusilo5218,Up,1 hari yang lalu
@CallmeDho-y9w,"Klo mau buka bisnis mending ke luar negeri aja deh, ngapain berharap disini yg regulasinya kek taik",1 hari yang lalu
@dwifidiyatmoko5949,Fakta,1 hari yang lalu
@adampati-rl6ng,gua kmrn juga ditilang di pintain duit bang dia nanya gua ada berapa gua bilang 15 rb dia gamau wkwk mau nya yaa tau la berapa wkwkwk,1 hari yang lalu
@catzzlovers,"Naik pangkat Letnan, minta duit juga 🤣😂",1 hari yang lalu
@RoemahCuci03,"😂😂😂 pernah bang, tpi narikin duit doang ke tempat2 kroke, trus ke warung2 jualan miras, itu bisa di buktikan sma temen2 s3ndiri, itu ada di tiap tempat silahkan di cek sendiri😂😂😂",1 hari yang lalu
@oliviaoliverandrianto,"si coklat yg gak jujur itu oknum, tapi oknumnya BUANYAKKKKKKK
pengalaman lapor kasus penggelapan sales, dari tahun 2017 sampe sekaran ga ada tuh kemajuan laporannya, kecuali kalo mereka ke kantor selalu minta duit
duit terus yg diminta tapi laporan ga jalan",1 hari yang lalu
@dokuchannel2735,​ @ammarzone-tv aman rumah hacker gk ada twrdetek .,1 hari yang lalu
@mvjr3289,Ssssst🤫🤫,1 hari yang lalu
@Gala_gala123,"Skill 1 atau 2 dulu bang, jangan langsung skill 3 ulti gitu wkkwk",1 hari yang lalu
@ihobbies6107,🤣🤣🤣,1 hari yang lalu
@alimasshyuri6098,"Cuma sloganya "" mengayomi dan melindungi"" bagi yg mampu bayar,polisi semua Cemen gak berani Ama yg korup ...sama rakyat biasa kalau ngkp selalu di aniaya di siksa rakyat semua udah tau kelakuan polisi walau pencitraan seperti apapun gak akan ngaruh buat rakyat,karena fakta di lapangan sungguh kejam🙏",1 hari yang lalu
@alimasshyuri6098,"Cuma sloganya "" mengayomi dan melindungi"" bagi yg mampu bayar,polisi semua Cemen gak berani Ama yg korup ...sama rakyat biasa kalau ngkp selalu di aniaya di siksa rakyat semua udah tau kelakuan polisi walau pencitraan seperti apapun gak akan ngaruh buat rakyat,karena fakta di lapangan sungguh kejam🙏",1 hari yang lalu
@awangprayoga,fakta,1 hari yang lalu
@criroseven5016,"ada uang abang kerja, gak ada uang abang malak😂",1 hari yang lalu
@aliakbar6126,"Mestinya institusi Polisi itu ada ""Polisinya Polisi"" yang kayak PM kalo di TNI. Mereka dipisahkan dari Polisi reguler, jangan disatukan kantornya, bikin mandiri. Laporan langsung ke Pusat, untuk yang daerah cukup koordinasi saja. Tugas mereka mengawasi, menangkap, dan menangani oknum Polisi yang melanggar hukum. Karirnya bedakan dengan polisi umum, jadi mereka dari masuk sampai pensiun tetap di sana, gak bisa mutasi ke satuan lain, samakan kayak PM. Supaya benar2 tidak ada kepentingan, dan rasa tidak enak. Karena memang satuan beda sendiri. Untuk tingkat daerah samakan dengan BNN, jadi pemimpinnya setingkat bintang juga. Jangan kayak Propam sekarang, yang kantor masih nyatu, bisa mutasi ke satuan lain. Mana kalo di tingkat Polres pangkat kasat Provos paling mentok Iptu/AKP lagi. Gimana yang tingkat perwira mau segan. Mestinya setingkat polres pangkatnya Kompol. Jadi dia bisa sekalian mengawasi Perwira. Jika satuan ini jadi maka para penjahat/pengusaha harus melobi 2 kali, ke Polisi reguler sama ke satuan ini. Jadi makin banyak mereka keluar modal. Itupun kalo bisa, kalo gak bisa minimal mereka ketar ketir. Atau bikin lembaga independen, yang isinya para ahli hukum yang berintegritas, tugasnya kayak BPK yang mengaudit tugas Polisi setiap 3-6 bulan sekali. Mereka harus ada si setiap Propinsi, laporannya bukan ke Kapolri tapi langsung ke Presiden. Mumpung ini lagi mau Reformasi polisi",1 hari yang lalu
@Duwiandikaputra-p9d,"Daerah mana kak, semua Indonesia yaa?",1 hari yang lalu
@acountnew-m8m,"temenku aja malah laporan hasil jebretan foto yang lalu-lalu, kata dia sendiri 😂",1 hari yang lalu
@imamutomo4541,silau bang,1 hari yang lalu
@AndreSilalahi-q6n,Polisi mana bang,1 hari yang lalu
@PEMBURU239,"Emng polisi Indonesia, gitu 😅😅😅😅 bobrok",1 hari yang lalu
@rezaandhika7469,Biar mereka yang seperti itu membayar semua di akhirat.,1 hari yang lalu
@hwa-mu,"Yg komen ga suka, fix itu okunumnya wkwkwk. Atau engga oknum sewa bazerr. 

Masyarakat normal INDONESIA ga mungkin ga setuju sama fakta deatas",1 hari yang lalu
@Awandorkliwon.awandor.awan.,Bener,1 hari yang lalu
@athabe3227,Pasti yg mrasa baca komen ino senyam senyum tp sdikit ketir smoga bs membaik Hukum di INDONESIA,1 hari yang lalu
@dedihsupriadi9827,Jangan yg mau usaha tau dapat menghasilkan uang .yg kena musibah aja mobil laka lantas di duitin juga KLO mau ngurus mobil hrs di tebus.,1 hari yang lalu
@Preinakal-2123,"Bener banget bang .foto2 di jalan saat pagi sudah bukan rahasia umum...kek gitu kok di gaji..
Lebih kesel pernah kehilangan motor..lapor kena 250.cuma dapat kertas dan suruh tinggalin nomer hp..sampe Skrang gda kabar .",1 hari yang lalu
@nanasuhana7931,betul sekali,1 hari yang lalu
@ermawati7195,"Fakta
Sam jgk ngurus SIM sngt2 mirip 😂
Dasar aparat Konoha😂",1 hari yang lalu
@intankurniasari6456,Sampe kapan negeri ini di grogoti sm aparat sendiri?😢,1 hari yang lalu
@nowory77,Satu lagi bang miara cepu .....,23 jam yang lalu
@MiyaAjiajz,Dibayar brp?,23 jam yang lalu
@damiyatun-t4i,​ @aries_bast benar.. di tempat ku jg kak,23 jam yang lalu
@neyylan,"Bener wkwk motor gua tuh ketemu 7 taun setelah kehilangan pas ada suruh bayar anjir setengah dari harga motor dulu harga motor satria Fu gua tahun 2013 kisaran 23 JT ke atas 😢 ilang gitu aja pas 7 tahun setelah nya malah di suruh bayar 9 juta sama polisi, kalo tau gitu dulu beli bodong aja BPKB STNK ada tinggal ketok no mesin:(( sebegitunya jadi otak kotor muncul padahal ga di lakuin sampe sekarang , tapi Alhamdulillah ketika di dzalimi polisi malah Di kasih lebih sama Allah, punya rumah mobil motor beberapa biji mungkin ada setengah m:( semoga kalian yang kena dzalim biar Allah yang balas nya berdoa dan berusaha aja guyss",23 jam yang lalu
@andang_prakoso,Kamu kalo ngomong kok bener si...😅😅,22 jam yang lalu
@aminregar1548,"​ @L.334-e9l 😂😂mereka hanya lulus an sma, smk gk tau apa apa bisa polisi karena orang dalem dan duit😂",22 jam yang lalu
@gitapranata3894,Lah rupanya se Indonesia polisi  nya seperti ini😂,22 jam yang lalu
@aldihrc8448,Benar daerah saya aja paling cuma fomo minta fotoin doang trus berdiri di tepi jalan😂,22 jam yang lalu
@ilhambudiono-th9yz,Betul,22 jam yang lalu
@ajizultv,"Betul2 sampah instansi ini. Sdh mmg itu (uang, kekuasaan, wanita) tujuan mereka jadi polisi",22 jam yang lalu
@IhanAffandi,❤❤❤❤,22 jam yang lalu
@arismulyadiokutimur5426,😂😂 bener bet ihhhh,21 jam yang lalu
@RR-ou2jr,Real,21 jam yang lalu
@xyzet8910,"FAKTA, SATU INSTANSI GINI SEMUA (POLISI KONOHA)",21 jam yang lalu
@ZorroJuro-r4c,Betul betul betul😂😂😂,21 jam yang lalu
@Noventok,Bener lagi😅,21 jam yang lalu
@alimkosim304,Pin ini dedddd,21 jam yang lalu
@AstagaVid_,Iya lagi wkwkw,21 jam yang lalu
@LamijanJawa-o9c,Pernah kejadian waktu pulang sekolah saya beli es di warung makan pas keluar ehhh ada 2 oknum polisi dan TNI ngajak Kita foto sambil pegang es yang saya bungkus seakan mereka habis sosialisasi,20 jam yang lalu
@impossiblemood,Terinakasih,18 jam yang lalu
@TheBabyAlien-g5g,sudah mendarah daging bobroknya,18 jam yang lalu
@1nwb-4dnws,"Butuh liberasi itu
Liberasi - yntv",18 jam yang lalu
@Emuvano,kenyataannya yang jelas paling berguna buat masyarakat itu polisi tidur karna membantu tanpa harus di amplopin..,18 jam yang lalu
@wahyunurhidayat8383,😊,18 jam yang lalu
@stevaniameyvira3990,"😂😂😂😂😂, byorka palsu di tangkap😢😢😢",16 jam yang lalu
@idossopian2457,Aduh aduh aduh banjir fakta ini. Bapak bapak dan ibu ibu polisi gimana caranya biar warga negara indonesia percaya terhadap kalian.? Pikiran tuh pak bu.dengan beredarnya berita kalian KATANYA menangkap bjorka itu saja udah terlihat sangat lucu didenger. Bjorka apa brojol pak bu yang ditangkep kemaren tuh😅,16 jam yang lalu
@KamuTanya-x8q,😂😂 kok tau sih bang,16 jam yang lalu
@fachruddin468,"Sip bro...itu juga berawal dri pemimpinnya juga .kl yg mimpin orang"" yg mentalnya   seperti itu ya bawahanya pasti akan ikut.tapi kl pemimpinya punya integritas yg baik jujur tegas dan adil ya...bawahan yg mau berbuat tdak baik pasti bisa berkurang.",16 jam yang lalu
@kanjengpangeranmasnasir9802,"Kenyataan memang begitu. 
Gak ada istilah oknum dari dulu institusi ini sdh biang kerok kriminal 😂😂😂",14 jam yang lalu
@smadyans,buset sekali post lgsg ribuan fakta wkwkw. selamat bro anda udh jadi warga negara indonesia yg sangat berpengalaman,14 jam yang lalu
@AldoMario-r2r,wihhh fakta nih,14 jam yang lalu
@andreesuryapratama,"Setuju bang saya nunggu di polsek dari jam 6 pagi sampai jam 11 ngga ada titik terang saya harus lapor ke siapa, di lempar ke A ke B ke C ke D, dilempar ke 4 orang berbeda sampai akhirnya telpon temen yg ada di polda dan dibantu temen yg lain lagi yg ada di mabes, ngga ada set jam eh langsung kasatreskrimnya langsung telepon saya wkwkwk kocak institusi polisi di negara konoha ini",13 jam yang lalu
@saukachannel6850,"Pengalaman unik. Pada th 2014 menyadap hp  pacar karena jaraknya jauh yg skrg jadi istri. Saya bisa lihat posisi dia dmn bisa ambil gmbar dari hp jadulnya bisa tau obrolan apa pada tlp nya dan keluar masuk SMS wa dll. 

Menarik dan menghibur kala itu. Skrg lupa karena Sudah tua.",13 jam yang lalu
@AndiWahyudi-s5w,Alhamdulillah,13 jam yang lalu
@violettargovytzkaya,Jm 8 lewat di perempatan mereka pun menguap entah ke mana. Coba cek di warkop2 terdekat😂,13 jam yang lalu
@DongengAnimasi17,Ngk bisa di bantaj terlalu Fakta😂,12 jam yang lalu
@setyakiandi7325,pasti POLISI,12 jam yang lalu
@Handmade-t7r,Foto ku bersama polisi kyk nya udh banyak. Soalnya sering di ajak foto sma polisi😂,12 jam yang lalu
@rukashikite,"Jujur iya lagi ,sering banget nemuin isilop di perempatan2 pagi pagi foto  terus cabut 😂",12 jam yang lalu
@slbk_kids,silau fakta,12 jam yang lalu
@threereogcity6813,"Emang fakta itu semua sebab kita tahu sendirilah gmn kerja polisi,mau bergerak kalau ada uang 😂,kalau diluar negeri dimana mana tempat,entah itu siang ataupun malam selalu ada polisi patroli, klu dinegara kita polisi hanya berlomba lomba membesarkan perut 😂😂😂😂",12 jam yang lalu
@threereogcity6813,​ @bobyenugraha3811 😂😂😂salaman sambil ada selipan amplopan,12 jam yang lalu
@MuhammadRifait21,Gada ADUL ( ADA DUIT URUSAN LANCAR ) gada pergerakan 😂,12 jam yang lalu
@fikrialfin5802,Berarti lingkungan kita beda ya bang,11 jam yang lalu
@rhafelocthanto1606,"emang kayak gitu ya DAMKAR kalau menangani laporan? Kirain selama ini baik,sat-set,jujur,amanah, kayak POLISI gitu",11 jam yang lalu
@izzul4410,Anjroottt mana bner banget lagi😂,11 jam yang lalu
@jemisaputra1990,Daerah mana tu pak kasi tau alamatnya biar di mutasi oknumnya,11 jam yang lalu
@aayoyo335,"Istilah sudah mendarah daging,tidak bisa di hapus, kecuali di uninstall dan di update lagi ke sistem baru dan aplikasi yg baru,",10 jam yang lalu
@riskimarandhika9715,Konoha kan bang,10 jam yang lalu
@Mbahsuwartoo,Up,10 jam yang lalu
@Lusya_28,Benerr lagii😂😂😂,9 jam yang lalu
@santai5392,😂😂😂kok disini juga gitu😅,9 jam yang lalu
@Anonymous98-c5g,Real 1000%,8 jam yang lalu
@tvboxrumahku,"Saya juga pernah ada insiden deng brimob, saya di pukul anggota brimob dan sudah ada hasil visum ,sudah lapor mabes brimob juga smpai sekarang gak ada tindak lanjut😂😂😂😂",8 jam yang lalu
@moelbpsdm9140,seratus persen saya nggak percaya sama institusi polisi ... yang katanya mengayomi ..melindungi ..telekkkkkkkk,4 jam yang lalu
@muhammadsyahrani8858,Pasti namanya budi,3 jam yang lalu
@dodikprastio3377,polisi Konoha di cengi SM bijorka😂😂😂,2 jam yang lalu
@jesben1813,"Fakta
..mobil kena penipuan ...uud juga....",2 jam yang lalu
@srclips99,Masokkk😂,1 jam yang lalu
@rifaibahtiar9688,Ini cerita tentang polisi apa mafia,1 jam yang lalu
@muhkus1427,Orang orang males mau nangkep bjorka .. anak pank di bilang bjorka... Biar pura pura pinter ntrus merubah nama instansi menjadi baek.... Ngimpi... Pemalas,1 jam yang lalu
@NurHayati-bs7et,"Yg foto2 itu real banget. Ane pernah 2X di mintain tolong buat ngefoto waktu pas nongkrong deket persimpangan 😂. Baru dateng langsung foto2 sambil acting, 😊Selesai foto langsung cus ilang 👮",1 jam yang lalu
@yukkepoin7927,Polisi baik cuma ada di film😂😂😂,1 jam yang lalu
@rachbolainfo3856,PENGEMIS BERSERAGAMM,1 jam yang lalu
@Warungchinakongsi,fr😂,51 menit yang lalu
@Caca_bebek12836,polisi jujur cuma ada tiga😅😅,33 menit yang lalu
@kandangmaitso,"Real sih. Saya pernah jadi petugas harian lepas(PHL) penyalur bantuan waktu covid. Kita dr kantor pos bawa uang milyaran. Kita agak takut ya kalau kenapa2. Ada vulici lokal sebenarnya ada yg ditugasin buat standby. Dia cuma Dateng tanya siapa aja petugasnya, habis itu foto di depan ruangan. Trus pergi😅. Nggak ada 10 menit",5 menit yang lalu
@Kopi-Hitam76,Mereka pikir ini masih tahun 80-90an om😅😅😅maklum boomer tuirrr,2 hari yang lalu
@yamanfarma965,Gak kaya zaman Suharto rakyat tunduk sama pemerintah dan polisi,2 hari yang lalu
@abcdewxz,"​ @yamanfarma965  ya sekalinya singgung pemerintahan ilang tu orang pasti, contoh nya munir😄",2 hari yang lalu
@pandu_abpr,"Kalo udah pada pinter, mana ada lg yg main judol yg jelas dipermainkan sistem",2 hari yang lalu
@ElsaSari-u6x,​ @pandu_abpr tapi ngehack sistem judul biar bisa menang malah dianggap illegal access,2 hari yang lalu
@Jerapahz,"Pengalihan isu itu dan bisa naik pangkat 😂🤣. Tau kan kenapa judyo0l ada mulu, rakyat pikir kan pada bodoh gabisa nangkap dan blokir? SALAH. Kalo bisa diduitin kenapa ditangkap? 🤣🤣🤣",2 hari yang lalu
