no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
526,N/A,Arini Khairianti,5,3 bulan lalu,"cocok banget buat yang suka matcha, banyak pilihan matchanya dan stafnya ramah ditanya2 👍",N/A,Tidak
527,N/A,Lia Anjelina,5,3 bulan lalu,"tempatnya nyaman, bagus, oke banget buat yang mau ngopi santai dan mengerjakan tugas",N/A,Tidak
528,N/A,Sariska Oktafia,5,3 bulan lalu,nyaman enak buat nongkrong nih,N/A,Tidak
529,N/A,026_Crystal Karen,5,3 bulan lalu,seruuu,N/A,Tidak
530,N/A,Tirza Gracia,5,3 bulan lalu,"Aku ga terlalu suka matcha emang, tapi suasananya keren banget. Suka banget sama suasananya, pelayanannya juga keren banget. Aku rekomendasiin tempat ini buat pecinta matcha",N/A,Tidak
531,N/A,Amelia Dyatmika,5,3 bulan lalu,"matchanyaa enaaak dan banyak variannya, tempatnya super nyaman dan bersih, topppp bgtt👍🏻👍🏻👍🏻",N/A,Tidak
532,N/A,Naila Amira Febrianty,5,3 bulan lalu,tempatnya baguss!,N/A,Tidak
533,N/A,Nadia Zabrina Wulandari,5,3 bulan lalu,"matcha nya enak, tempatnya juga nyaman..",N/A,Tidak
534,N/A,Putra Adhi,5,3 bulan lalu,"Good vibe, aneka matcha dan kopi",N/A,Tidak
535,N/A,Sinta,5,3 bulan lalu,"Bagus bgtt,rasanya enakk,mau ke sini lagiiii",N/A,Tidak
536,N/A,Paulin Delfina,5,3 bulan lalu,"Pelayanannya oke banget,bisa ngasih ide ketika kita bingung mau pilih Menu apa karna semua best seller dan enak. Aku pesen matcha oat dan cheese cake . Emang enakk yaa , ga salah mampir dan nyore dsini. Cocok banget buat child w/ bestie2 🥰 …",N/A,Tidak
537,N/A,Mauly Nurfalah,4,3 bulan lalu,"If you are a matcha lover, bisa sih nyoba ke machia. Pelayanannya ramah, kakak dan masnya sangat komunikatif~~. Pilihan menunya banyak. Untuk matcha nya sendiri juga kita bisa milih untuk yang ceremonial. For ceremonial matcha, memang harga nya yaa segituan sih (probably).

Tempatnya enak banget buat nongkrong. Luas, nyaman, dan lucuuu. Parkiran juga lumayan, ada tukang parkir. Toilet dan mushola extra nyaman 💖🌹",N/A,Tidak
538,N/A,Salsa Annisa Jiwa,5,3 bulan lalu,"enak bgt, tempat bgus",N/A,Tidak
539,N/A,Galuh Astika,5,3 bulan lalu,Salah satu ceremonial matcha enak di jogja,N/A,Tidak
540,N/A,cypcy park,5,3 bulan lalu,Matcha nya mantab ceremonu grade❣️ tempatnya asthetic dan wifinya berfungsi,N/A,Tidak
541,N/A,No Name,5,3 bulan lalu,"tempat nya sejuk dan bersih, serasa lagi di gunung",N/A,Tidak
542,N/A,Yaa Taa,5,3 bulan lalu,Suka sekali dengan tempatnya.,N/A,Tidak
543,N/A,Nur Nasywa Azizah,5,3 bulan lalu,N/A,N/A,Tidak
544,N/A,Chitra Puspitasari,5,3 bulan lalu,"Tempatnya pewe, matcha nya enak apalagi cake nya. Recommend💚✨",N/A,Tidak
545,N/A,Artara Music,5,3 bulan lalu,"Pelayanan oke, temlat cozy, nyaman",N/A,Tidak
546,N/A,Atika Ars,5,3 bulan lalu,"Tempatnya cozy, genZ banget dan pelayanan ramah. Semoga next time bisa jadi kids friendly jugaa biar bisa buat nongki para buibu hihi",N/A,Tidak
547,N/A,dian istiqomah,4,3 bulan lalu,"Nemu lagi matcha endul di daerah palagan, tempatnya cozy enak bgt buat nongki pelayanannya juga ramah 😍",N/A,Tidak
548,N/A,rizmi amalia,5,3 bulan lalu,N/A,N/A,Tidak
549,N/A,Seli A,5,3 bulan lalu,"makanan enak, tempat nyaman & pelayanan yg baik",N/A,Tidak
550,N/A,Novinn Dwi Rani,5,3 bulan lalu,"Tempatnya nyaman, bagus, pelayanan yg ramah & baik.",N/A,Tidak
551,N/A,Syaraah ara,5,3 bulan lalu,Tempat yang nyaman💙,N/A,Tidak
552,N/A,Arofiq Nur syahbani,5,3 bulan lalu,americanonya enak,N/A,Tidak
553,N/A,VIONA ZALSABILA,5,3 bulan lalu,Macha-nya enak sekali.,N/A,Tidak
554,N/A,Marisa Adnasari,5,3 bulan lalu,tempatnya bagus. nyaman,N/A,Tidak
555,N/A,Anissa Rahayu Utami,5,3 bulan lalu,N/A,N/A,Tidak
556,N/A,Ririe Amallia,5,3 bulan lalu,Enaakk,N/A,Tidak
557,N/A,Dini Ramanda Zain,5,3 bulan lalu,N/A,N/A,Tidak
558,N/A,Tika Herwina Rosa,3,3 bulan lalu,Dari segi rasa menurut aku kurang.. buat mas2 baristanya juga agak bingungan yaa.. kalau tempatnya sih oke,N/A,Tidak
559,N/A,Widy Widyanta072,1,3 bulan lalu,Diruang outdoor  bagus dikasih kanopi,N/A,Tidak
560,N/A,Edo Andhika,5,3 bulan lalu,"Tempat yang mewah dan nyaman untuk ngobrol dengan teman, keluarga, dan pasangan. Kerja bagus, semoga sukses.",N/A,Tidak
561,N/A,pookie wookie,5,3 bulan lalu,"Pelayanannya sangat baik, stafnya ramah dan baik, banyak tempat yang nyaman. Kamu harus ke sini untuk melihat dan merasakannya! 💚💚💚💚 …",N/A,Tidak
562,N/A,Shaylla Lavanya Putri S,5,3 bulan lalu,"seru experiencenya, penjelasan bagus",N/A,Tidak
563,N/A,3Aisy Des,5,3 bulan lalu,N/A,N/A,Tidak
564,N/A,Bella Yovianita,5,3 bulan lalu,N/A,N/A,Tidak
565,N/A,Elsa Rahma Dwiputri,5,3 bulan lalu,Rasa dan vibesnya sgt enakk,N/A,Tidak
566,N/A,maya cassiopeia,5,3 bulan lalu,"kesini krna pengen photobox tp surprisingly minumannya enak bgtt, pilihan menu matchanya banyak bisa disesuaikan selera mau yg manis atau yg pure matcha pokoknya recommended deh buat nongkrong 💚💚💚",N/A,Tidak
567,N/A,Alya Memeyy,5,3 bulan lalu,"suka banget disini, minumannya enak dan so far tempatnya bagus🫰🏻🫰🏻",N/A,Tidak
568,N/A,Kusuma Mukti,5,3 bulan lalu,seru buat nongkrong,N/A,Tidak
569,N/A,foxy_turu,5,3 bulan lalu,rekomendasi buat pecinta matcha,N/A,Tidak
570,N/A,Muhammadrazzan_16,5,3 bulan lalu,N/A,N/A,Tidak
571,N/A,Zuhrul Sans,5,3 bulan lalu,N/A,N/A,Tidak
572,N/A,Alya Nur A,5,3 bulan lalu,pilihan matchanya banyak bagi yang suka matcha. tenpatnya comfy and open 24 jam lagi 🥰,N/A,Tidak
573,N/A,Nadiva Lukiyana Putri,5,3 bulan lalu,"tempatnya recomended bgt nyaman, minumanya jg enakkkkk 😍",N/A,Tidak
574,N/A,Salwa bilasuny28,5,3 bulan lalu,nyaman,N/A,Tidak
575,N/A,khairana 410,5,3 bulan lalu,N/A,N/A,Tidak
576,N/A,Annisa NF,5,3 bulan lalu,Suasana dan matcha hojichan nya enak,N/A,Tidak
577,N/A,Kiara Armanda,5,3 bulan lalu,sangat bagus,N/A,Tidak
578,N/A,Nadira Zalianty,5,3 bulan lalu,butterscotchnya enak banget recommended!!! <3,N/A,Tidak
579,N/A,Fungki Handayani,5,3 bulan lalu,Tempatnya bagus nyaman banget,N/A,Tidak
580,N/A,Valentina Devi,5,3 bulan lalu,N/A,N/A,Tidak
581,N/A,ajeng kasih,5,3 bulan lalu,N/A,N/A,Tidak
582,N/A,alicia cindi fatikasari,5,3 bulan lalu,"semuaa makanan enakk, dan harga sesuai dengan kantong mahasiswa",N/A,Tidak
583,N/A,asmarysa p,5,3 bulan lalu,N/A,N/A,Tidak
584,N/A,Nurul Anisa,5,3 bulan lalu,"Pelayanan ramah dan tempat sangat nyaman, rasa matcha nya enakkkk",N/A,Tidak
585,N/A,Vanancy Princess Van Den Borough,5,3 bulan lalu,N/A,N/A,Tidak
586,N/A,Falerisa Zelly,5,3 bulan lalu,Sejauh ini semuanya baik-baik saja!! 💓,N/A,Tidak
587,N/A,Mochamad Ilham,5,3 bulan lalu,"Baru pertama nyoba, anak perempuan yg minta dibelikan, blm sempet mencicipi full. Tempat luas, depan, tengah dan belakang, jd ada pilihan. Area smoking luas, parkir mobil agak crowded.",N/A,Tidak
588,N/A,Andre,5,3 bulan lalu,Macha Oat Latte Kyoto: 4.5/5,N/A,Tidak
589,N/A,Handaru Marisa,5,3 bulan lalu,"Matcha enak banget, tempat nyaman, kalian harus cobain jugaaa",N/A,Tidak
590,N/A,Maya,5,3 bulan lalu,"suasananya adem,enak banget buat santai haha lol life",N/A,Tidak
591,N/A,azhrah fatimah,5,3 bulan lalu,Oke pol,N/A,Tidak
592,N/A,fazira aaa,5,3 bulan lalu,Matcha pinknyaa recomen bingitt,N/A,Tidak
593,N/A,Afifah Rizqina,5,3 bulan lalu,keren kaliii,N/A,Tidak
594,N/A,Nazwa Aulia Jakfar,5,3 bulan lalu,N/A,N/A,Tidak
595,N/A,Annisa-Indonesia,5,3 bulan lalu,N/A,N/A,Tidak
596,N/A,197_ Michelle,5,3 bulan lalu,N/A,N/A,Tidak
597,N/A,azzam humaid,5,3 bulan lalu,N/A,N/A,Tidak
598,N/A,KHAILA AZZAHRA PUTRI NABILA -,5,3 bulan lalu,enak ambience nya,N/A,Tidak
599,N/A,zifa aulia,5,3 bulan lalu,tempetnya cozyy sekalii mantapp,N/A,Tidak
600,N/A,Nabila Putik Aprilia,5,3 bulan lalu,"tempatnya comfy bangett dan recomend, minumannya jugaa enakk bangett. wajib kesini guyss",N/A,Tidak
601,N/A,Intan Febriani,5,3 bulan lalu,"tempatnya aesthetic bangettt, matcha nya enakkk",N/A,Tidak
602,N/A,Ismail Hendri,5,3 bulan lalu,"Machanya enak, bener bener dapet machanya, ada, bisa milih untuk ukuran machanya enak poll",N/A,Tidak
603,N/A,frida aruna21,5,3 bulan lalu,"mendingan dicoba aja, pertama kali nyobain matcha dan ena bgt!!!",N/A,Tidak
604,N/A,Inara Lula,5,3 bulan lalu,Tempat yang bagus dan matcha-nya LUAR BIASA! 🤍,N/A,Tidak
605,N/A,Ronald Zuni Bachtiar,5,3 bulan lalu,N/A,N/A,Tidak
606,N/A,Endang Arsana,5,3 bulan lalu,"disambut dengan keramahan yg super nyaman dari dua barista yg bertugas siang ini 8 Sept'25.
pesanan datang tepat waktu & sesuai request.",N/A,Tidak
607,N/A,Jenesya Afgiani,5,3 bulan lalu,N/A,N/A,Tidak
608,N/A,Muhammad Taufiq Hidayat,5,3 bulan lalu,N/A,N/A,Tidak
609,N/A,Siti Nurhanifah,5,3 bulan lalu,Cozie abies tempat nya 🔥❤️,N/A,Tidak
610,N/A,amor cantik,5,3 bulan lalu,"cozyy bangetttt,pelayanan nya juga ramahhhhh😍",N/A,Tidak
611,N/A,Lorissa Keyna,5,3 bulan lalu,enakkk polllll matcha latte nya,N/A,Tidak
612,N/A,Miranti Mira,5,3 bulan lalu,pelayanan ramah and matcha nya enakk,N/A,Tidak
613,N/A,Zhenxiu Ying,4,3 bulan lalu,"The ambiance is good, penjelasan jenis ceremonial matchanya jg ok",N/A,Tidak
614,N/A,Taufik Hidayat,5,3 bulan lalu,N/A,N/A,Tidak
615,N/A,Erisma Gangga,5,3 bulan lalu,"Matcha-nya enak. Pernah coba yg ceremonial dan yg regular semuanya enak. Untuk yg suka matcha yg cenderung manis bisa pilih yg regular, tapi kalo suka yg matchanya berasa banget bisa yg ceremonial",N/A,Tidak
616,N/A,dinda fahira,5,3 bulan lalu,"Salah satu matcha yg enak di jogja, worth itu buat dicoba, tmptnya juga enak buat nongki nongki",N/A,Tidak
617,N/A,M. Rezaldi Pahlevy,5,3 bulan lalu,Rasa maccha autentik. Suasana yang sangat nyaman untuk bersantai.,N/A,Tidak
618,N/A,Isnaini Indah,5,3 bulan lalu,"Tempatnya bagus eatetik pol, cocok buat kaum nongki cantik. Semua spot bisa buat fotoo🫶🏻 Kyuttt bgt pliss kesini😍 …",N/A,Tidak
619,N/A,alexandra dira,5,3 bulan lalu,"vibes nya enak sekali, butterscoth nya besttt",N/A,Tidak
620,N/A,Eriko Leo,5,3 bulan lalu,"Rasa minumnya pas banget sih,aku suka😍",N/A,Tidak
621,N/A,Arum Shanty,5,3 bulan lalu,tempat yang bagus,N/A,Tidak
622,N/A,Muhammad Irfan,5,3 bulan lalu,tempat yang bagus,N/A,Tidak
623,N/A,FIDELA LATHIFAH DEWI,5,3 bulan lalu,"Rekomen bangett buat nongkrong disiniii! Terutama buat machanyaa bener"" enakk 😍",N/A,Tidak
624,N/A,Bintang Hidayah [FIP 2025],5,3 bulan lalu,N/A,N/A,Tidak
625,N/A,Randham Dmsu,5,3 bulan lalu,tempat nyaman barista nya ramahhh,N/A,Tidak
626,N/A,Niaer Aqza,5,3 bulan lalu,"Sangat aesthetic ya ambience nya, pelayanan top banget. Buat kalian yang pertama kali coba matcha cocok banget karena staff nya membantu sekali🥰",N/A,Tidak
627,N/A,Annida,5,3 bulan lalu,N/A,N/A,Tidak
628,N/A,Nashwa Rachma Putri,5,3 bulan lalu,oke banget rada matcha nya,N/A,Tidak
629,N/A,huda,5,3 bulan lalu,N/A,N/A,Tidak
630,N/A,Youtube Pertalet,5,3 bulan lalu,Enak bgtt. Tempatnya juga cozyy,N/A,Tidak
631,N/A,Nada Nadillah,5,3 bulan lalu,"Enakkk banget, pertama kali kesinii karna emang kayanya enak. Ternyata enak bgtt. Tempatnya jg comfyyy bgttt",N/A,Tidak
632,N/A,Klara Ahinta (Akyra),5,3 bulan lalu,N/A,N/A,Tidak
633,N/A,Irenea Adventieka,5,3 bulan lalu,N/A,N/A,Tidak
634,N/A,Irsyad Raksadipa,5,3 bulan lalu,N/A,N/A,Tidak
635,N/A,Salma Noor Nabila,5,3 bulan lalu,N/A,N/A,Tidak
636,N/A,Yuyun Yuyun,5,3 bulan lalu,N/A,N/A,Tidak
637,N/A,Bevcha Orvala R,5,3 bulan lalu,"gokill matcha terenak sejogja rayaa🫰🏻🌷kalian wajib kesini, mana buka 24 jam",N/A,Tidak
638,N/A,Reuben Ben,5,3 bulan lalu,"Suasananya sangat enak untuk hang out dan nugas, ditambah menunya yg variatif dan enakkk",N/A,Tidak
639,N/A,Mahendra Prasetyo Aji,5,3 bulan lalu,N/A,N/A,Tidak
640,N/A,Eka Widyastuti,5,3 bulan lalu,Okee,N/A,Tidak
641,N/A,angela dhiesya,5,3 bulan lalu,suasananya cozy menunyaa enak enak,N/A,Tidak
642,N/A,mona mona,5,3 bulan lalu,N/A,N/A,Tidak
643,N/A,Deva Tiara.D,5,3 bulan lalu,N/A,N/A,Tidak
644,N/A,031 Amy Anggun Pinasti,5,3 bulan lalu,"Tempat nya enak bgt, photo box nya jernih poll🫶🏻🫠 …",N/A,Tidak
645,N/A,046 Hafizatur Rahmi,5,3 bulan lalu,N/A,N/A,Tidak
646,N/A,Rizka Khairunisa,5,3 bulan lalu,"Tempatnya menarik & nyaman, ceremonial matchanya enaak umami~",N/A,Tidak
647,N/A,Dhudi Rio Resa,5,3 bulan lalu,"Tempat matcha yang recomended, cozy banget dan rasa matcha nya mantap banget",N/A,Tidak
648,N/A,Nur Zakia Ahmat,5,3 bulan lalu,"Pertama kali kesini, tempatnya nyaman, matchanya enak, dan masnya ramah-ramah juga! Soon mungkin nyoba yang di cabang seturan ✨",N/A,Tidak
649,N/A,Akbar Mahardika,5,3 bulan lalu,suasananya cozy dan staffnya ramah,N/A,Tidak
650,N/A,Najya Rahmadany,5,3 bulan lalu,N/A,N/A,Tidak
651,N/A,Akhirul Syifa,5,3 bulan lalu,ini tempat yang sangat nyaman!!,N/A,Tidak
652,N/A,ANNISA AZZAHRO EKASUCI,5,3 bulan lalu,N/A,N/A,Tidak
653,N/A,Fredi Ismanto,5,3 bulan lalu,Tempat yang nyaman untuk sekedar nongkrong,N/A,Tidak
654,N/A,Gabriel Detonio Surya Berningto,5,3 bulan lalu,N/A,N/A,Tidak
655,N/A,Dhimas Adiwidya wiryatmo,5,3 bulan lalu,N/A,N/A,Tidak
656,N/A,DINAR FARIZA_ 048,5,3 bulan lalu,"Bagus aesthetic tempaatnya , nyaman dan terjangkau",N/A,Tidak
657,N/A,Zi A,5,3 bulan lalu,N/A,N/A,Tidak
658,N/A,Lady Dyas,5,3 bulan lalu,N/A,N/A,Tidak
659,N/A,Sumayyah Widayati,5,3 bulan lalu,"Tempatnya nyaman untuk santai, pelayanan ramah dan untuk minuman enak😆😆",N/A,Tidak
660,N/A,Annisa,5,3 bulan lalu,"Seru banget, tempatnya nyaman ada photobox nya jugaa, macha nya banyak varian rasanyaa suka bangett",N/A,Tidak
661,N/A,Ayra Khalida,5,3 bulan lalu,"super cozy!! fasilitas (toilet, mushola) bersihh & nyaman, beveragesnya juga enakk💯💯💯",N/A,Tidak
662,N/A,Nadya Syafira,5,3 bulan lalu,"bersih tempatnya cocok banget buat nongki bareng temen""",N/A,Tidak
663,N/A,Septina Dwi Wulandari,5,3 bulan lalu,N/A,N/A,Tidak
664,N/A,Ben S,4,3 bulan lalu,Suka banget sama matcha mereka dan buka 24 jam! Gila 🤣,N/A,Tidak
665,N/A,Naufal Nawwar,5,3 bulan lalu,Tempatnya enak,N/A,Tidak
666,N/A,Selvaa,5,3 bulan lalu,N/A,N/A,Tidak
667,N/A,felisiana juniastuti,4,3 bulan lalu,N/A,N/A,Tidak
668,N/A,osw ismine,5,3 bulan lalu,N/A,N/A,Tidak
669,N/A,Fransiska Alfioni,5,3 bulan lalu,N/A,N/A,Tidak
670,N/A,febrilianna titis rahma putri,5,3 bulan lalu,N/A,N/A,Tidak
671,N/A,Muhammad Varrel Halim Calosa,5,3 bulan lalu,"Tempat cozy dan menyenangkan, makanan minuman enak dan mantab 👍",N/A,Tidak
672,N/A,Anisabilagaluh Purbosari,5,3 bulan lalu,Lovely place✨ selalu mau ke sini tiap ke Jogja,N/A,Tidak
673,N/A,Caroline Carol,5,3 bulan lalu,Tempat yang bagus.,N/A,Tidak
674,N/A,Adinda Nisa Ramadhani,5,3 bulan lalu,N/A,N/A,Tidak
675,N/A,firdauzy ronaa,5,3 bulan lalu,N/A,N/A,Tidak
676,N/A,Zahra,5,3 bulan lalu,N/A,N/A,Tidak
677,N/A,Dja'ar Ambiyaa,5,3 bulan lalu,Tempatnya enak & musiknya juga enak,N/A,Tidak
678,N/A,Logissa Sukmana,5,3 bulan lalu,"Tempatny enak, ambience nya ok",N/A,Tidak
679,N/A,Elisabeth Tirza,5,3 bulan lalu,N/A,N/A,Tidak
680,N/A,dina khoirina,5,3 bulan lalu,"pelayanan oke,tempatnya nyaman, pelayanan ramah,untuk makanan dan minuman enak",N/A,Tidak
681,N/A,Safira Aulia Putri,5,3 bulan lalu,pelayanannya oke👌👌,N/A,Tidak
682,N/A,widyaa hana,5,3 bulan lalu,tempatt nya nyaman & staff nya ramahhh,N/A,Tidak
683,N/A,siti salamiah,5,3 bulan lalu,rekomenn matcha di jogja terenakkk!!!,N/A,Tidak
684,N/A,maura pramita,5,3 bulan lalu,N/A,N/A,Tidak
685,N/A,Haycal Fyras,5,3 bulan lalu,N/A,N/A,Tidak
686,N/A,Tajuddin Ajda Chandra,5,3 bulan lalu,Sugar palm coffee latte the best sih... Banyak pilihan buat yang nggak suka matcha😃 …,N/A,Tidak
687,N/A,resma hildarizla,5,3 bulan lalu,Suasana oke cepat dan ramah,N/A,Tidak
688,N/A,Ananda Melinda Rahmah,5,3 bulan lalu,"Kalo kalian suka sama matcha boleh banget kesini besss, matchanya kerasa enak bangett 🤩🤩 …",N/A,Tidak
689,N/A,Erliananda Sekararum,5,3 bulan lalu,Matcha-nya enak. Suasananya nyaman.,N/A,Tidak
690,N/A,dian martha,5,3 bulan lalu,pelayanan baik ramah matcha nya juga enak recomend deh,N/A,Tidak
691,N/A,Fika desti,5,3 bulan lalu,"Tempatnya estetik banget, recomended banget buat nongki, sm, tmn, tmn, dan makanan minumannya, recomended juga buat yang suka macha.",N/A,Tidak
692,N/A,Riezki Adelina,5,3 bulan lalu,"Para pecinta matcha boleh banget jajan matcha disini. Tempat nya seru banget, aesthetic, buka 24jam dan tentu saja menu matcha nya yang banyak banget. Banyak grade matcha yang pasti staffnya bakal ngejelasin dengan ramah.",N/A,Tidak
693,N/A,Adelia mutiara putri Adelia,5,3 bulan lalu,"Tempatnya nyaman dan pilihan menunya banyak, enak ga bosenin, mau balik kesini lagi😍",N/A,Tidak
694,N/A,Melani Dwita Sari,5,3 bulan lalu,"Suasana bagus, tiap spot estetik, ada dua pilihan bagi penggemar matcha bisa yg import, kalo yang suka manis bisa yang lokal. Overall good🤩",N/A,Tidak
695,N/A,cantika bulan ramadhani,5,3 bulan lalu,"tempatnya enak, banyak spot fotonya, ac nya dingin, enak kalo siang2 kesini minum matcha😗🙆🏻‍♀️😘🤗",N/A,Tidak
696,N/A,sielfian pfs,5,3 bulan lalu,"Tempatnya cozy, cocok buat nugas juga karna 24jam",N/A,Tidak
697,N/A,Elesvera Destry,5,3 bulan lalu,Machia toping stroberi enak sm cheescake nya enak,N/A,Tidak
698,N/A,CINDY ARINA SALSABILA,5,3 bulan lalu,nyamann dan enakk matchanya,N/A,Tidak
699,N/A,pipit,5,3 bulan lalu,Makanan enak dan lucuuu,N/A,Tidak
700,N/A,Natasha Adikusumo,5,3 bulan lalu,matcha nya enakk! kerasa banget dan ambiencenya enak bgt,N/A,Tidak
701,N/A,Safira,5,3 bulan lalu,"matcha nya enakk, tempat nya cozy juga buat nongkrong, pelayanan nya ramah oleh kak sadam sm kak satria",N/A,Tidak
702,N/A,lalu naufal abqori,5,3 bulan lalu,Pelayanan yg ramah dan suasana sangat nyaman oleh kak sadam dan kak satria,N/A,Tidak
703,N/A,EPEN Sopyan,5,3 bulan lalu,pelayan dan rasanya dan suasana tempatnya oke dan pelayanan mas sadam dan satria asik dan mantap banget. cocok buat foto cewek cewek,N/A,Tidak
704,N/A,Sekar Kinasih,5,3 bulan lalu,"omggg suasananyaaa seru, nyamann, dan enak bangettt. Pelayanan dariii kak sadam jugaa enjoy bgttt👍🏽 …",N/A,Tidak
705,N/A,Umaymatun Az-Zauraa',5,3 bulan lalu,"Matchanya enak, ambiencenya  enak buat nongkrong, pelayanannya juga ramah, that's one mas Saddam ramah sekali",N/A,Tidak
706,N/A,adelia nurpratiwi,5,3 bulan lalu,pelayanan dr kak sadam sgtt baikk dan suasana sgtt nyamann,N/A,Tidak
707,N/A,Eka Meia Putri K.N,5,3 bulan lalu,"so far so good
pelayanan nya bagus kak sadam dan kak satrio 👏🏻👍🏻",N/A,Tidak
708,N/A,Nur Aulia Suwari,5,3 bulan lalu,"matchanya enakk, pelayanannya bagus dari kak sadam dan kak satria",N/A,Tidak
709,N/A,Ariesta Angela,5,3 bulan lalu,pelayanan terbaik d sini dari kak sadam dan kak satria,N/A,Tidak
710,N/A,yohana betrix,5,3 bulan lalu,kak sadam dan satriaaa manteppp pelayanannya🤩,N/A,Tidak
711,N/A,Anon I can't think of a name,1,3 bulan lalu,N/A,N/A,Tidak
712,N/A,Reni Yulianti,5,3 bulan lalu,N/A,N/A,Tidak
713,N/A,Adinda Clara Putri,5,3 bulan lalu,N/A,N/A,Tidak
714,N/A,Dinda Ayu,5,3 bulan lalu,Suasananya nyaman dan matcha-nya enak. Harus ke sini lagi untuk coba rasa lain.,N/A,Tidak
715,N/A,CHINDY PERMATA PUTRI -,5,3 bulan lalu,"tempat nya nyaman, makanannya enak",N/A,Tidak
716,N/A,Anzalna Salwa JD,5,3 bulan lalu,N/A,N/A,Tidak
717,N/A,ravfy,5,3 bulan lalu,N/A,N/A,Tidak
718,N/A,Aditya Adji Prasetya,5,3 bulan lalu,"Tempat nya nyaman bersih, pelayanan dari mas angga bagus",N/A,Tidak
719,N/A,Nabila Fitria Widyawati,5,3 bulan lalu,macha cloud chocolatenya enakkk manisnya pas👍🏻🤩,N/A,Tidak
720,N/A,Dominicus Aji,3,3 bulan lalu,"Matcha nya biasa aja, apa ekspektasi saya yang terlalu tinggi dengan harga 69K 🥲",N/A,Tidak
721,N/A,desty rahma,4,3 bulan lalu,"tempat bagus , cocok untuk berfoto-foto
Banyak spot fotonya, suka minumannya",N/A,Tidak
722,N/A,Reziq NBA,5,3 bulan lalu,ambiencenya oke bgt kopi pistachio nya must try!!,N/A,Tidak
723,N/A,Galan azam s Adi cita,5,3 bulan lalu,"Nagih banget dimachia nih cream matcha nya ori banget lembut dimulut ples kenyang deh, nagih buat ngobrol santai",N/A,Tidak
724,N/A,lidia s,5,3 bulan lalu,matchaa terbaik,N/A,Tidak
725,N/A,Mayada Fadzkurisma,5,3 bulan lalu,N/A,N/A,Tidak
726,N/A,Karina,5,3 bulan lalu,"tempatnya nyaman dan staffnya ramah2, minumannya enakk! 🍵",N/A,Tidak
727,N/A,Tata harpa Pahala,5,3 bulan lalu,Bagus tempatnya👌,N/A,Tidak
728,N/A,Gikaark,4,3 bulan lalu,"pelayanan sangat cepat, dan ramah",N/A,Tidak
729,N/A,Zainab Nurwaliyya,5,3 bulan lalu,N/A,N/A,Tidak
730,N/A,salsabilla,5,3 bulan lalu,yummy lengkapp,N/A,Tidak
731,N/A,fatimah alfaruq,5,3 bulan lalu,Sanagt ramah pelayanan okey bingitt,N/A,Tidak
732,N/A,Valent Zairino,5,3 bulan lalu,atmosfer yang baik,N/A,Tidak
733,N/A,REIHAN HEIKAL MILANO,5,3 bulan lalu,ramah,N/A,Tidak
734,N/A,novaa Shelvira,5,3 bulan lalu,"pelayanan nya okee bngtt, best pokonyy",N/A,Tidak
735,N/A,Aldila Ayu,5,3 bulan lalu,N/A,N/A,Tidak
736,N/A,Zahra Fadillah Nasution,5,3 bulan lalu,Makanan dan minumannya enak,N/A,Tidak
737,N/A,brilliant,5,3 bulan lalu,"yumyum.... tempatnya oke banget, matchanya TOP parah😝😝",N/A,Tidak
738,N/A,Lintang Syafa Ayuningrum,5,3 bulan lalu,"Matcha Latte Osaka nya enak sesuai dengan harga, rill Matcha sih ini😍",N/A,Tidak
739,N/A,Riandayu Christyawan,5,3 bulan lalu,N/A,N/A,Tidak
740,N/A,Vevilya Cinta Oktena,5,3 bulan lalu,Oke,N/A,Tidak
741,N/A,lala putri,5,3 bulan lalu,"tempatnya enak nyaman, pelayanan ramah dan kopinya enakk. menu banyak macam variant❤️",N/A,Tidak
742,N/A,Bella Ayu Adinda,5,3 bulan lalu,"Matcha yang sempurna, suasana yang nyaman",N/A,Tidak
743,N/A,rivdwieyani xenia p,5,3 bulan lalu,N/A,N/A,Tidak
744,N/A,Fadyah Fakhrunissa,5,3 bulan lalu,N/A,N/A,Tidak
745,N/A,Yudea Sofia,5,3 bulan lalu,Macha dan lingkungan enak,N/A,Tidak
746,N/A,Carla Milo,5,3 bulan lalu,"Saya memesan pistachio matcha dan rasanya sangat otentik, sangat enak dan memiliki rasa kacang dan umami",N/A,Tidak
747,N/A,Naila Abiyyah,5,3 bulan lalu,Tempatnya enakk adem banyak spot fotonya pegawainya juga ramahh🫶🫶 …,N/A,Tidak
748,N/A,Salim fadhli Kamal,5,3 bulan lalu,"Rasanya sudah pas, nyaman juga tempatnya, sangat recomended buat nongkrong ngobrol sama temen dan mengerjakan tugas kuliah atau tugas berbisnis",N/A,Tidak
749,N/A,achmad yusroni,5,3 bulan lalu,"Tempat nyaman buat santai , cofeenya enak",N/A,Tidak
750,N/A,Anantakaa,5,3 bulan lalu,Rasa perpaduan matchanya pas,N/A,Tidak
751,N/A,Sunu Ariasmara,5,3 bulan lalu,Rest room bersih dan ada mushola 👍,N/A,Tidak
752,N/A,Ariny Putri,5,3 bulan lalu,matcha yang enak,N/A,Tidak
753,N/A,Ferdy,5,3 bulan lalu,"Tempat asik buat nongkrong, mathca nya enak, recommend buat sekedar baca buku atau nongkrong santaii sama temen2.",N/A,Tidak
