no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
527,N/A,Regita Astrid R,5,2 bulan lalu,Pelayanan sangat ramah dan memuaskan,N/A,Tidak
528,N/A,Salwa Aulia,5,2 bulan lalu,Tempat kece bangett,N/A,Tidak
529,N/A,Erviana Sky,5,2 bulan lalu,ruang yang bagus!!,N/A,Tidak
530,N/A,najwa yumna,5,2 bulan lalu,N/A,N/A,Tidak
531,N/A,jecko fa,5,2 bulan lalu,pusing,N/A,Tidak
532,N/A,Mia F.A,5,2 bulan lalu,N/A,N/A,Tidak
533,N/A,Riani Savira,5,2 bulan lalu,Tempatnya cozy bgt buat chill,N/A,Tidak
534,N/A,Desi Rahma,5,2 bulan lalu,"tempatnya kalcer abiss, makanan dan minumannya juga enak bangettt, banyak spot fotoo, bestt pokonyaa😗",N/A,Tidak
535,N/A,Gitanps,5,2 bulan lalu,"tempatnya luas, banyak spot foto rekomen dehh👌",N/A,Tidak
536,N/A,Aprilia Puspita Sari,5,2 bulan lalu,luas bgt dan banyak space foto,N/A,Tidak
537,N/A,Aninn,5,2 bulan lalu,bagus,N/A,Tidak
538,N/A,Gladys Shinta,5,2 bulan lalu,N/A,N/A,Tidak
539,N/A,Ambaul Latifah,5,2 bulan lalu,N/A,N/A,Tidak
540,N/A,Candra Kurnia,5,2 bulan lalu,N/A,N/A,Tidak
541,N/A,Firansyah andhika tama,5,2 bulan lalu,N/A,N/A,Tidak
542,N/A,Bita tsabita,5,2 bulan lalu,N/A,N/A,Tidak
543,N/A,sacio almas,5,2 bulan lalu,tempat ter estetik,N/A,Tidak
544,N/A,Aizar Ahmadinejad,5,2 bulan lalu,N/A,N/A,Tidak
545,N/A,Rehan anam,5,2 bulan lalu,Bagus,N/A,Tidak
546,N/A,Faishal Budiman,5,2 bulan lalu,Bagus!,N/A,Tidak
547,N/A,cocanot cola,5,2 bulan lalu,"byk spot foto yg super estetik disiniii, pelayanannya jg oke bgttt 🫶🏻🩷",N/A,Tidak
548,N/A,Wulan Okta,5,2 bulan lalu,N/A,N/A,Tidak
549,N/A,ekadia safitry,5,2 bulan lalu,N/A,N/A,Tidak
550,N/A,Mauliddya Fatimah,5,2 bulan lalu,N/A,N/A,Tidak
551,N/A,Fabila Bila,5,2 bulan lalu,N/A,N/A,Tidak
552,N/A,Nindha Dwi Hapsari,5,2 bulan lalu,"Tempatnya bagus, suasananya nyaman, dan rasanya enak! Patut dicoba!",N/A,Tidak
553,N/A,Nanang Ari,5,2 bulan lalu,N/A,N/A,Tidak
554,N/A,Ousawa Akatsuki,5,2 bulan lalu,Cocok buat yang pengen rasain nuansa Club tapi tetap tawar (Cuma Vibes Club aja),N/A,Tidak
555,N/A,azello kenzy,5,2 bulan lalu,bagus tempat nya,N/A,Tidak
556,N/A,Tiara regita pramasti,5,2 bulan lalu,N/A,N/A,Tidak
557,N/A,anggi wiranti,5,2 bulan lalu,N/A,N/A,Tidak
558,N/A,DvR Indra,5,2 bulan lalu,N/A,N/A,Tidak
559,N/A,Den Bagus22,5,2 bulan lalu,N/A,N/A,Tidak
560,N/A,kresna lavenia,5,2 bulan lalu,N/A,N/A,Tidak
561,N/A,Farrel Hazza,5,2 bulan lalu,Tempat nyaman buat hangout bareng temen,N/A,Tidak
562,N/A,Haekal El farisi,5,2 bulan lalu,N/A,N/A,Tidak
563,N/A,afdhal nigggers,5,2 bulan lalu,Tempat cafenya bagus dan menarik,N/A,Tidak
564,N/A,hafizh ahmad,5,2 bulan lalu,keren tempatnya,N/A,Tidak
565,N/A,Arkananta,5,2 bulan lalu,N/A,N/A,Tidak
566,N/A,Yandds Gww,5,2 bulan lalu,"Nyaman, adem",N/A,Tidak
567,N/A,Nisya scp,5,2 bulan lalu,pelayanan oke kakanya ramah,N/A,Tidak
568,N/A,Raudya Khansa,5,2 bulan lalu,"Tempatnya baguss, service oke makanan dan minuman semua enakk",N/A,Tidak
569,N/A,Jayen Aldi,5,2 bulan lalu,N/A,N/A,Tidak
570,N/A,Cindy laka20,5,2 bulan lalu,Bagus  tempatnya,N/A,Tidak
571,N/A,Petronila Fernandes 2161100038,5,2 bulan lalu,N/A,N/A,Tidak
572,N/A,Fikri yuda Firmansyah,5,2 bulan lalu,Ramah,N/A,Tidak
573,N/A,Ariiq Muhammad,5,2 bulan lalu,tempatnya cozy,N/A,Tidak
574,N/A,Novita Ainun Dwi Maryani,5,2 bulan lalu,N/A,N/A,Tidak
575,N/A,Oktavinna Agustin,5,2 bulan lalu,"Minuman dan suasana enak, pelayanan dr kak kania sangat sangat memuaskan",N/A,Tidak
576,N/A,xxcknxx,3,2 bulan lalu,"KAK, aku ga ada masalah sm cafe nya, tolong dong parkir nya terlalu overprice menurutku, masa 3k, dimana2 parkir motor 2k bro, yaelah, sekelas cafe2 otadan, swasana, state aja masih 2k lho",N/A,Tidak
577,N/A,Mikaila,5,2 bulan lalu,"Tempat nongkrong yang asyik; ada photobox buat yang suka foto-foto di photobooth. Kopinya enak, dan tampilannya juga cantik. Terima kasih Kak Wildan atas pelayanannya. 10/10.",N/A,Tidak
578,N/A,jihan khrnsa,5,2 bulan lalu,"c28 tempat nya enak, pelayanan kak Wildan juga oke banget dan betul-betul ramah",N/A,Tidak
579,N/A,Lutfi Andi,4,2 bulan lalu,"Vibe Gelap Futuristik & Snack-nya Juara!
Wih,konsep tempatnya ini beda dari yang lain! Vibe-nya gelap, industrial, dan futuristik kek lagi di markas rahasia atau di film sci-fi. Temboknya bertekstur, pencahayaan minim, dan ada display digital yang bikin suasana makin keren. Cocok buat healing dari hiruk pikuk karena suasananya tenang dan adem.
cobain kopi dan pastry-nya. Croissantnya flaky renyah, browniesnya rich cokelat banget, dan minuman kopinya juga mantap. Enak buat teman ngopi sambil ngobrol serius atau cuma scroll HP.
Intinya, kalau kamu lagi nyari kafe dengan suasana anti-mainstream yang makanannya juga oke, gas ke sini!
- pesen moca latte di kasih matcha latte",N/A,Tidak
580,N/A,nicky,5,2 bulan lalu,N/A,N/A,Tidak
581,N/A,17 - Keyla Reisa Iara,5,2 bulan lalu,"Tempatnya baguss banget dan nyaman buat nongkrong sama bestie, kopinya recomendet bht...pokoknya mantapp dehh",N/A,Tidak
582,N/A,Esti Musriana,5,2 bulan lalu,Estetik parah🥰😍wajib datang sih …,N/A,Tidak
583,N/A,freshalsa putri,5,2 bulan lalu,ramah’ dan tempatnya sangat kalcerr,N/A,Tidak
584,N/A,Sabrina Alyssa Putri,5,2 bulan lalu,N/A,N/A,Tidak
585,N/A,Sofia Haliza,5,2 bulan lalu,kerennn tempatnya cozy,N/A,Tidak
586,N/A,Dhini Eka,5,2 bulan lalu,N/A,N/A,Tidak
587,N/A,BelvaMecca Channel,5,2 bulan lalu,"kopinya enak , pelayanannya oke banget kakaknyanya helpful meja kotor lgsg dicleaning , suasananya enak banyak spot foto lucuu . Rekomended !",N/A,Tidak
588,N/A,Tessa Yulia,5,2 bulan lalu,Pelayanan ramahh ⭐️⭐️⭐️⭐️⭐️ tempat nyaman,N/A,Tidak
589,N/A,natasya hanandika fidelta,5,2 bulan lalu,N/A,N/A,Tidak
590,N/A,Ayuk Rachma,5,2 bulan lalu,tempat yang nyaman 🤩,N/A,Tidak
591,N/A,Dessi Ambarwati,5,2 bulan lalu,"sangat terjangkau, estetis & tempatnya bagus🫶🏻",N/A,Tidak
592,N/A,Areta Safa Ramaniya,5,2 bulan lalu,baik,N/A,Tidak
593,N/A,Winda Maya,5,2 bulan lalu,N/A,N/A,Tidak
594,N/A,Mudakkir,5,2 bulan lalu,tempat sangat rekomen deh pokonya,N/A,Tidak
595,N/A,Tiara Rachmadita,5,2 bulan lalu,Pelayanannya cepet dan staffnya ramah bangettt 🤍,N/A,Tidak
596,N/A,garnetaizza,5,2 bulan lalu,N/A,N/A,Tidak
597,N/A,AJI PURWO WISESA,5,2 bulan lalu,N/A,N/A,Tidak
598,N/A,enozémit,5,2 bulan lalu,N/A,N/A,Tidak
599,N/A,NA'IMATUL AUFA,5,2 bulan lalu,N/A,N/A,Tidak
600,N/A,Arraaasss,5,2 bulan lalu,cozyy parahh,N/A,Tidak
601,N/A,Nadhiraaa Iffah,5,2 bulan lalu,tempatnya baguss dan rekomm,N/A,Tidak
602,N/A,Amalia rizka,5,2 bulan lalu,Nyaman bangett terbaik,N/A,Tidak
603,N/A,Rafa Rafa,5,2 bulan lalu,josss bingitttt,N/A,Tidak
604,N/A,Mayla Zahra,5,2 bulan lalu,pelayanannya bagus,N/A,Tidak
605,N/A,Irfan Yumantoko,5,Diedit 2 bulan lalu,Rekomen waktu di Jogja.,N/A,Tidak
606,N/A,maulina rizky salsabila 25,5,2 bulan lalu,C28 jogja emang paling mantap,N/A,Tidak
607,N/A,Giashinta alifah Putri,5,2 bulan lalu,N/A,N/A,Tidak
608,N/A,Zahra Aura,5,2 bulan lalu,"tempatnyaa okee si, tpi mungkin cuma buat yg hoby foto2 aja karnaa ga se luass yang di foto si menurutku agak sempit, tapi yg lain okelahh",N/A,Tidak
609,N/A,Skolastika Lestari,5,2 bulan lalu,N/A,N/A,Tidak
610,N/A,Yosefino Arfan,5,2 bulan lalu,keren,N/A,Tidak
611,N/A,Brezee,5,2 bulan lalu,N/A,N/A,Tidak
612,N/A,businesskitah,5,2 bulan lalu,N/A,N/A,Tidak
613,N/A,ayu waluyo putri ihda,5,2 bulan lalu,N/A,N/A,Tidak
614,N/A,Sulis tuvwxyz,5,2 bulan lalu,N/A,N/A,Tidak
615,N/A,Artika sari defi,5,2 bulan lalu,N/A,N/A,Tidak
616,N/A,04 Siti Nurul Annisa Iren Tamara,5,2 bulan lalu,N/A,N/A,Tidak
617,N/A,Hadi Ashari,5,2 bulan lalu,Tempatnya asik boleh mantap,N/A,Tidak
618,N/A,Nawadier Syarief,5,2 bulan lalu,N/A,N/A,Tidak
619,N/A,Bella Kania Nurlinda Syarif,5,2 bulan lalu,N/A,N/A,Tidak
620,N/A,Fansi Arto,5,2 bulan lalu,Terbaik,N/A,Tidak
621,N/A,Reynaldi Rico Desembrito,4,Diedit 2 bulan lalu,"Stop kontak tempat duduk dekat toilet tidak berfungsi, semoga ada perbaikan",N/A,Tidak
622,N/A,Fikri J,5,2 bulan lalu,N/A,N/A,Tidak
623,N/A,Nick Name,5,2 bulan lalu,"pelayanannya sangat baik dari awal disambut sampai pesanan jadi kakak""nya sangat friendly",N/A,Tidak
624,N/A,fahrizal fauzan,5,2 bulan lalu,Secara keseluruhan bagus,N/A,Tidak
625,N/A,Bintang Saffira,5,2 bulan lalu,Ac dingin sound enak,N/A,Tidak
626,N/A,Tria Danila T,5,2 bulan lalu,N/A,N/A,Tidak
627,N/A,Tempebakar,5,2 bulan lalu,N/A,N/A,Tidak
628,N/A,Aslam Aminim,5,2 bulan lalu,N/A,N/A,Tidak
629,N/A,andini hanung,5,2 bulan lalu,N/A,N/A,Tidak
630,N/A,nessa adelia,5,2 bulan lalu,N/A,N/A,Tidak
631,N/A,winda ayasna,5,2 bulan lalu,N/A,N/A,Tidak
632,N/A,Oktavia Salsabila,5,2 bulan lalu,N/A,N/A,Tidak
633,N/A,Nisfa Maryani,5,2 bulan lalu,N/A,N/A,Tidak
634,N/A,Andika Raditya maulana,5,2 bulan lalu,N/A,N/A,Tidak
635,N/A,Didin,5,2 bulan lalu,N/A,N/A,Tidak
636,N/A,Rindra Jaka,5,2 bulan lalu,N/A,N/A,Tidak
637,N/A,Aris Saputro,5,2 bulan lalu,N/A,N/A,Tidak
638,N/A,tongtong oppa,5,2 bulan lalu,tempat nya lucu banget kalcer sama suka sama pelayanan kakak” nya ramah baik” apalagi kakak yang bule cantik 🤭,N/A,Tidak
639,N/A,Syarifah Nurani Mahdalena,5,2 bulan lalu,Tempat yang bagus,N/A,Tidak
640,N/A,Ryan Tino,5,2 bulan lalu,N/A,N/A,Tidak
641,N/A,lala friskia,4,2 bulan lalu,"kemarin sore kesana, untuk tempat super bagus. pelayanan dari barista nya juga oke banget kopi nya juga ngga kalah enaknya.

tapi mau kasi cerita saya kemarin duduk di smoking area dan disana ada sebagian karyawan/barista nya yang nongkrong juga disana. sebenarnya ga masalah si.. yang jadi masalah itu ngobrol nya kenceng banget jadi saya agak terganggu dengan hal itu.",N/A,Tidak
642,N/A,HENIK DWI UTAMI,5,2 bulan lalu,N/A,N/A,Tidak
643,N/A,haikal akmal,5,2 bulan lalu,warna warni,N/A,Tidak
644,N/A,amalia indah,5,2 bulan lalu,N/A,N/A,Tidak
645,N/A,Sugiyanto PPA,5,2 bulan lalu,N/A,N/A,Tidak
646,N/A,Kuwat Priyanti,5,2 bulan lalu,N/A,N/A,Tidak
647,N/A,Rafiq Hariri,5,2 bulan lalu,N/A,N/A,Tidak
648,N/A,AlthafHabibi PutraNafis,5,2 bulan lalu,N/A,N/A,Tidak
649,N/A,Lingga Nismara Galih Pandito,5,2 bulan lalu,N/A,N/A,Tidak
650,N/A,rasya dafan,5,2 bulan lalu,N/A,N/A,Tidak
651,N/A,Rahma Sintya,5,2 bulan lalu,N/A,N/A,Tidak
652,N/A,Ihypsy,5,2 bulan lalu,N/A,N/A,Tidak
653,N/A,Ginghax Kavnqepa,5,2 bulan lalu,N/A,N/A,Tidak
654,N/A,Della Alfarabi,5,2 bulan lalu,N/A,N/A,Tidak
655,N/A,Amanda shabrina,5,2 bulan lalu,N/A,N/A,Tidak
656,N/A,Chandra Yusuf,5,2 bulan lalu,kopi nya enak bangettttt,N/A,Tidak
657,N/A,Marella Wisista,5,2 bulan lalu,Tempatnya nyaman sekali!🥰,N/A,Tidak
658,N/A,Dany Setiawan,5,2 bulan lalu,N/A,N/A,Tidak
659,N/A,Maudy Zahra,5,2 bulan lalu,N/A,N/A,Tidak
660,N/A,Ricke Gita Arum Arifiani,5,2 bulan lalu,N/A,N/A,Tidak
661,N/A,Izaxs Novena,5,2 bulan lalu,N/A,N/A,Tidak
662,N/A,Ghaida Tsuraya,5,2 bulan lalu,Cozy abis,N/A,Tidak
663,N/A,Jeni ance Domakubun,5,2 bulan lalu,Tempatnya sangat bagus,N/A,Tidak
664,N/A,Aprilya Sesermudi,5,2 bulan lalu,N/A,N/A,Tidak
665,N/A,7100200038 Enjel Adelya Dasmasela,5,2 bulan lalu,banyak spot foto & tempatnya bagus bgt,N/A,Tidak
666,N/A,marlen Dasmasela,5,2 bulan lalu,N/A,N/A,Tidak
667,N/A,Maristela Londar,5,2 bulan lalu,N/A,N/A,Tidak
668,N/A,WAIMBA DABAMONA,5,2 bulan lalu,N/A,N/A,Tidak
669,N/A,Seiya Tar,5,2 bulan lalu,N/A,N/A,Tidak
670,N/A,Nurul Shafitri,5,2 bulan lalu,N/A,N/A,Tidak
671,N/A,Hasmi Nurcahya La Adin,5,2 bulan lalu,N/A,N/A,Tidak
672,N/A,Adetaher 01,5,2 bulan lalu,"Tempatnya ok, pelayanan ok, suasananya santai",N/A,Tidak
673,N/A,Aku Aku,5,2 bulan lalu,Tempatnya bagus dan nyaman. Bintang 5 pokoknya,N/A,Tidak
674,N/A,Lisa Rahmawati,5,2 bulan lalu,N/A,N/A,Tidak
675,N/A,Hasna Fadilla Riyandi,5,2 bulan lalu,N/A,N/A,Tidak
676,N/A,Ervi Fitri Sania,5,2 bulan lalu,N/A,N/A,Tidak
677,N/A,riniindri (rinii),5,2 bulan lalu,N/A,N/A,Tidak
678,N/A,oktavia adya,5,2 bulan lalu,N/A,N/A,Tidak
679,N/A,raesasahara,5,2 bulan lalu,N/A,N/A,Tidak
680,N/A,Wadadi Ari p,5,2 bulan lalu,"Suka bgt tempatnya aesthetic, minuman dan makanan enakkk",N/A,Tidak
681,N/A,Imal Mutaqin,5,2 bulan lalu,N/A,N/A,Tidak
682,N/A,15_Fachri Aditya Ratamsyah,5,2 bulan lalu,N/A,N/A,Tidak
683,N/A,NAUFALMODEIP,5,2 bulan lalu,N/A,N/A,Tidak
684,N/A,14_Emeral Burhan Jatiputra,5,2 bulan lalu,N/A,N/A,Tidak
685,N/A,Sendy,5,2 bulan lalu,N/A,N/A,Tidak
686,N/A,Nafa Rosmala arin,5,2 bulan lalu,Bagus,N/A,Tidak
687,N/A,Wildan Hafiz,5,2 bulan lalu,N/A,N/A,Tidak
688,N/A,Via Trinanda,5,2 bulan lalu,N/A,N/A,Tidak
689,N/A,Yuni Fitri,5,2 bulan lalu,N/A,N/A,Tidak
690,N/A,Fina Sabii,5,2 bulan lalu,N/A,N/A,Tidak
691,N/A,Mey Indaryati,5,2 bulan lalu,N/A,N/A,Tidak
692,N/A,Ervina Damayanti,5,2 bulan lalu,N/A,N/A,Tidak
693,N/A,Hesti Pratiwi,5,2 bulan lalu,N/A,N/A,Tidak
694,N/A,Novi Suryantini,5,2 bulan lalu,"Best coffee shop at Malioboro, kalcer abizzz🥰🥰",N/A,Tidak
695,N/A,Pedukuan Kwasen,5,2 bulan lalu,N/A,N/A,Tidak
696,N/A,Kisah Kartun,5,2 bulan lalu,N/A,N/A,Tidak
697,N/A,ValenDra Wisnu,5,2 bulan lalu,Tempat yang bagus,N/A,Tidak
698,N/A,Aura Bunga Robbani_07,5,2 bulan lalu,N/A,N/A,Tidak
699,N/A,Lia Lizwatul Husni,5,2 bulan lalu,N/A,N/A,Tidak
700,N/A,teas Pernandi,5,2 bulan lalu,N/A,N/A,Tidak
701,N/A,rhesa nurajijah,5,2 bulan lalu,N/A,N/A,Tidak
702,N/A,Desy Novianti,5,2 bulan lalu,N/A,N/A,Tidak
703,N/A,Nur Hayati,5,2 bulan lalu,N/A,N/A,Tidak
704,N/A,naa haris,5,2 bulan lalu,N/A,N/A,Tidak
705,N/A,Hafis Ameraldi,5,2 bulan lalu,N/A,N/A,Tidak
706,N/A,ridho zq,5,2 bulan lalu,N/A,N/A,Tidak
707,N/A,Excel Caroline,5,2 bulan lalu,N/A,N/A,Tidak
708,N/A,Maulid Arifin,5,2 bulan lalu,N/A,N/A,Tidak
709,N/A,Muhammad imam Maulana,5,2 bulan lalu,N/A,N/A,Tidak
710,N/A,Bregas jati,5,2 bulan lalu,N/A,N/A,Tidak
711,N/A,ivan aditya,5,2 bulan lalu,"First impression seperti cafe remang remang 🤣, tp ternyta memang seperti itu konsepnya. Untuk harga menunya lumayan standar. Cocok untuk anak muda yang doyan nongki karena banyak spot foto yang lumayan estetik. 2x datang kesini dan selalu puas dengan rasa minumannya.",N/A,Tidak
712,N/A,Syahreza Edotya,4,2 bulan lalu,N/A,N/A,Tidak
713,N/A,Nizar Fadhh,5,2 bulan lalu,N/A,N/A,Tidak
714,N/A,Putri Nurhaliza,5,2 bulan lalu,N/A,N/A,Tidak
715,N/A,Whendy kilana pratama Whendy kilana pratama,5,2 bulan lalu,tempatnya sangat nyaman buat nongkrong sama temen,N/A,Tidak
716,N/A,One Piecee,5,2 bulan lalu,plisss risolnyaa enaa bangett,N/A,Tidak
717,N/A,Balqis Nabilah Khairunnisa,5,2 bulan lalu,N/A,N/A,Tidak
718,N/A,25106050061 25106050061,5,2 bulan lalu,N/A,N/A,Tidak
719,N/A,Intan Novia Indah Sari,5,2 bulan lalu,N/A,N/A,Tidak
720,N/A,mila maay,5,2 bulan lalu,Sangat nyaman,N/A,Tidak
721,N/A,Ombar 77,5,2 bulan lalu,N/A,N/A,Tidak
722,N/A,Enny Saimima,5,2 bulan lalu,N/A,N/A,Tidak
723,N/A,Narita Anjani,5,2 bulan lalu,N/A,N/A,Tidak
724,N/A,KOISAR RAMADHAN HAFIT,5,2 bulan lalu,Tempat nya bagus banget,N/A,Tidak
725,N/A,Annastasya Quraisyin,5,2 bulan lalu,N/A,N/A,Tidak
726,N/A,mela faiza,5,2 bulan lalu,"ambience estetik, pelayanan sangat ramah",N/A,Tidak
727,N/A,Raninda Ninda,5,2 bulan lalu,"Tempat nya nyaman, bersih, pelayanan nya juga sangat ramah❤️",N/A,Tidak
728,N/A,denik fitrianaa,5,2 bulan lalu,pelayanan ramah tempatnya baguss,N/A,Tidak
729,N/A,Yulia Nur khasanah,5,2 bulan lalu,Tempat asyik dan nyaman rekomen banget buat yang bingung mau ngopi diarea jogja kota,N/A,Tidak
730,N/A,Neza Prdna,5,2 bulan lalu,N/A,N/A,Tidak
731,N/A,Ratri Tiswah,5,2 bulan lalu,N/A,N/A,Tidak
732,N/A,Aan Sandjaya,5,2 bulan lalu,Tempatny cozy dan instagramable,N/A,Tidak
733,N/A,Maharani Sulistya,5,2 bulan lalu,"tempat nya gen z bgt ni, spot poto unik unik, nongkrong paling nyaman emang di c28🙌🏻🥰",N/A,Tidak
734,N/A,Khoirunnisa' Nur Faridah_309,5,2 bulan lalu,"Tempatnya nyamann bangetttt, pelayanannya ramah polll, makanan n minumannya juga enakkk bgtt, super worth it!",N/A,Tidak
735,N/A,neinis,5,2 bulan lalu,"bersih,nyaman,rapi,wangi cocok buat foto2",N/A,Tidak
736,N/A,Ireina,5,2 bulan lalu,N/A,N/A,Tidak
737,N/A,Ivana Duru,5,2 bulan lalu,N/A,N/A,Tidak
738,N/A,garis putih,5,2 bulan lalu,tempatnyaa oke banget buat foto foto,N/A,Tidak
739,N/A,second deaa,5,2 bulan lalu,pelayan : wildan,N/A,Tidak
740,N/A,marischa agita,5,Diedit 2 bulan lalu,tempatnya nyaman !!,N/A,Tidak
741,N/A,Fadhillah Ummah,5,2 bulan lalu,Tempatnya keren bgt uyyy,N/A,Tidak
742,N/A,Rohmania Romadhoni,5,2 bulan lalu,"Menyenangkan, pelayanan ramah",N/A,Tidak
743,N/A,ais fadillah,5,2 bulan lalu,Tempatnya nyaman sekali.,N/A,Tidak
744,N/A,Ananda Rizki Amalia,5,2 bulan lalu,N/A,N/A,Tidak
745,N/A,Yowelia Cindy Rella,5,2 bulan lalu,"Tempatnya cozy banget, minumannya enak",N/A,Tidak
746,N/A,Ramadhan Wahyuda Putra Pratama,5,2 bulan lalu,mantap foto fotooooo,N/A,Tidak
747,N/A,KEVIN NUR ADRIAN,5,2 bulan lalu,N/A,N/A,Tidak
748,N/A,Jennifer Fany,5,2 bulan lalu,N/A,N/A,Tidak
749,N/A,faxss,5,2 bulan lalu,makasih mas bakpianya,N/A,Tidak
750,N/A,Nazwa Syahdinda Putri,5,2 bulan lalu,tempat nya bagus minumannya enak,N/A,Tidak
751,N/A,Andar Setyo W,5,2 bulan lalu,N/A,N/A,Tidak
752,N/A,Lintang Satriavi,5,2 bulan lalu,N/A,N/A,Tidak
753,N/A,emilia putri,5,2 bulan lalu,"Tempatnya aesthetic, lucu, banyak spot foto",N/A,Tidak
754,N/A,Monika Indah putri patricia,5,2 bulan lalu,N/A,N/A,Tidak
755,N/A,Nadya Amalya,5,2 bulan lalu,"Tempat yang sangat nyaman, Anda harus mencoba tempat ini 🙌🏻🙌🏻",N/A,Tidak
756,N/A,Marcell Pangandaheng,5,2 bulan lalu,N/A,N/A,Tidak
757,N/A,aras Kinanti,5,2 bulan lalu,N/A,N/A,Tidak
758,N/A,19B_064_Nadia Tsabitah,3,2 bulan lalu,"Dari surabaya ke jogja cuma 2 jam karena harus move daerah lain akhirnya milih ke cafe yang instagramable dan unik, ternyata ada segerombol org yang ngga informatif ketika ditanya boleh liat dalemnya dulu atau nanya ada art space atau ngga, malah diarahin pesen menu gelato dengan harga nyekik, baru diarahin ke dalem yang harusnya pesen didalem juga bisa. ini bukan tentang gabisa atau gamau, tapi manner buat informatif ke pelanggan dan harusnya tidak ada konsep memaksa. saya masih hafal tampang orang-orang di depan yang melayani saya. manajemennya kampung padahal bagus bangettt ngett ngett tempatnya.",N/A,Tidak
759,N/A,Reni Amalia,5,2 bulan lalu,Aku bersemangat,N/A,Tidak
760,N/A,Adetha Bella Selvia,5,2 bulan lalu,N/A,N/A,Tidak
761,N/A,Fauziah Kabalmay,5,2 bulan lalu,N/A,N/A,Tidak
762,N/A,Delvi Delvi,5,2 bulan lalu,N/A,N/A,Tidak
763,N/A,nadila helda,5,2 bulan lalu,tempatnya enak buat nongkrong keren ada photobox nya recoomenx,N/A,Tidak
764,N/A,Suci rahmawati,5,2 bulan lalu,N/A,N/A,Tidak
765,N/A,SitiAfra,5,2 bulan lalu,N/A,N/A,Tidak
766,N/A,Now Whay,5,2 bulan lalu,N/A,N/A,Tidak
767,N/A,aulia evelyn maghfira,5,2 bulan lalu,N/A,N/A,Tidak
768,N/A,Wulan Sarii,5,2 bulan lalu,N/A,N/A,Tidak
769,N/A,Sabta Priyandi,5,2 bulan lalu,"Bagus, tempat nya lucuu dan unik",N/A,Tidak
770,N/A,karin chan,5,2 bulan lalu,tempatnya strategis & cocok buat ngechill,N/A,Tidak
771,N/A,Venty Febriyanti,5,2 bulan lalu,suka itu,N/A,Tidak
772,N/A,ELANG PUTIH,5,2 bulan lalu,N/A,N/A,Tidak
773,N/A,hanan mj,5,2 bulan lalu,Iseng cari hidden gem malioboro,N/A,Tidak
774,N/A,elfira afiyah,5,2 bulan lalu,N/A,N/A,Tidak
775,N/A,Rizqa Maharani,5,2 bulan lalu,Tempatnya keren,N/A,Tidak
776,N/A,Hidayat Nur Alif,5,2 bulan lalu,"enak buat nongs, super nyaman, adem",N/A,Tidak
777,N/A,Gita Nur A,5,2 bulan lalu,"tempatnya kece abis, minumannya oke🤩",N/A,Tidak
778,N/A,Hola Thrift,5,2 bulan lalu,N/A,N/A,Tidak
779,N/A,Besair Nur Azzana,5,2 bulan lalu,N/A,N/A,Tidak
780,N/A,Munthe Munthe,5,2 bulan lalu,N/A,N/A,Tidak
781,N/A,Salvransa Sembiring,5,2 bulan lalu,N/A,N/A,Tidak
782,N/A,Desti Ayu,5,2 bulan lalu,kafee ter hits di jogja,N/A,Tidak
783,N/A,Riska Aristianti,5,2 bulan lalu,N/A,N/A,Tidak
784,N/A,Maha Cinta Aura,5,2 bulan lalu,N/A,N/A,Tidak
785,N/A,bb tyong,5,2 bulan lalu,N/A,N/A,Tidak
786,N/A,Icaad Va.,5,2 bulan lalu,N/A,N/A,Tidak
787,N/A,Marisa Fitrina,5,2 bulan lalu,N/A,N/A,Tidak
788,N/A,Alia Nabila,5,2 bulan lalu,N/A,N/A,Tidak
789,N/A,Dewi Arum,5,2 bulan lalu,N/A,N/A,Tidak
790,N/A,hasvia rizma,5,2 bulan lalu,N/A,N/A,Tidak
791,N/A,Ferwinda Lestari,5,2 bulan lalu,"cafe oke n menarik, pokonya estetik",N/A,Tidak
792,N/A,Anessa Lesana,5,2 bulan lalu,Tempat yang bagus untuk nongkrong bersama teman 10/10,N/A,Tidak
793,N/A,Okta Fiana,5,2 bulan lalu,N/A,N/A,Tidak
794,N/A,Fian Adya Syafitra,5,2 bulan lalu,N/A,N/A,Tidak
795,N/A,Mhmddavidk,5,2 bulan lalu,N/A,N/A,Tidak
796,N/A,Hutama Achmad Toha,5,2 bulan lalu,N/A,N/A,Tidak
797,N/A,Elvina Sani,5,2 bulan lalu,N/A,N/A,Tidak
798,N/A,PUTRI KARTINI,5,2 bulan lalu,Bagus,N/A,Tidak
799,N/A,Regita Doang,5,2 bulan lalu,N/A,N/A,Tidak
800,N/A,Desfallah Setya Arum N.,5,2 bulan lalu,N/A,N/A,Tidak
801,N/A,dhea bela,5,2 bulan lalu,N/A,N/A,Tidak
802,N/A,Windiasri Uji Rahmawati,5,2 bulan lalu,N/A,N/A,Tidak
803,N/A,Olivia Rambu,5,2 bulan lalu,Tempatnya keren abiezzz,N/A,Tidak
804,N/A,Retno Erlangga,5,2 bulan lalu,Mantap joss,N/A,Tidak
805,N/A,Rosmawati Rosman,5,2 bulan lalu,keren tempatnya,N/A,Tidak
806,N/A,Achmad Fauzi,5,2 bulan lalu,Rekomendasi coffee dekat stasiun Yogyakarta,N/A,Tidak
