no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
692,N/A,Deby Renovariani,5,sebulan lalu,tempatnya so cozy terus makanan dan minumannya juga enak sekali🫰🏻💗,N/A,Tidak
693,N/A,Deni zompel,5,sebulan lalu,Sangat good,N/A,Tidak
694,N/A,tasya ditaa,5,sebulan lalu,N/A,N/A,Tidak
695,N/A,Riski Riski,5,sebulan lalu,N/A,N/A,Tidak
696,N/A,dinda putri,5,sebulan lalu,N/A,N/A,Tidak
697,N/A,Dista Julia,1,sebulan lalu,N/A,N/A,Tidak
698,N/A,Sheryl Kurnia,5,sebulan lalu,N/A,N/A,Tidak
699,N/A,Raya 123,5,sebulan lalu,N/A,N/A,Tidak
700,N/A,Agdella Rifwana,5,sebulan lalu,N/A,N/A,Tidak
701,N/A,Safa Amanda,5,sebulan lalu,N/A,N/A,Tidak
702,N/A,Aldosalvian Kurniawan07,5,sebulan lalu,N/A,N/A,Tidak
703,N/A,Zahra Amalia,5,sebulan lalu,N/A,N/A,Tidak
704,N/A,Dewa Made,5,sebulan lalu,"tempatnya nyaman, cocok untuk anak muda",N/A,Tidak
705,N/A,Rafael Aldy,5,sebulan lalu,N/A,N/A,Tidak
706,N/A,Andromeda chanel,5,sebulan lalu,N/A,N/A,Tidak
707,N/A,ulfa laily,5,sebulan lalu,N/A,N/A,Tidak
708,N/A,syaifudin 70kr,5,sebulan lalu,N/A,N/A,Tidak
709,N/A,Gamers Ganteng,5,sebulan lalu,N/A,N/A,Tidak
710,N/A,Nauval AP,5,sebulan lalu,N/A,N/A,Tidak
711,N/A,Aldi Fananda,5,sebulan lalu,N/A,N/A,Tidak
712,N/A,Nazma Kamila,5,sebulan lalu,N/A,N/A,Tidak
713,N/A,Najwa Hamidah,5,sebulan lalu,tempat nya nyaman,N/A,Tidak
714,N/A,Ailsa Adriyani,5,sebulan lalu,"Tempatnya bagus instagramable, pelayannya ramah poll, wajib banget datang kesini, ada photoboxnya jugaa gais",N/A,Tidak
715,N/A,Muhammad Salim armandah munthe,5,sebulan lalu,"terbaik nyaman tenang ,layanan baik
makanan enak semua",N/A,Tidak
716,N/A,GEORGE GEORGE,5,sebulan lalu,Bagus,N/A,Tidak
717,N/A,Sam rent Car,5,sebulan lalu,N/A,N/A,Tidak
718,N/A,PKL2 UNAIR21,5,sebulan lalu,N/A,N/A,Tidak
719,N/A,Devalnast 420,5,sebulan lalu,"pelayanan bagus, kakaknya ramah",N/A,Tidak
720,N/A,aludraa ́`,5,sebulan lalu,Buat tempat nongkrong yang asik nyaman dan juga menarik buat dikunjungi anak muda,N/A,Tidak
721,N/A,Azka Mutiara,5,sebulan lalu,"minuman nya okee
tempat nya juga oke bangettt",N/A,Tidak
722,N/A,Rika Wijayanti,5,sebulan lalu,"Nyaman buat nugas maupun foto², tempatnya bersih, estetik juga, cocok buat kalangan anak² muda yang suka nongki²",N/A,Tidak
723,N/A,Dasha Maresta,5,sebulan lalu,instagramable bangettt,N/A,Tidak
724,N/A,Annisa Nur Aisyiah,5,sebulan lalu,tempat lucu & nyaman,N/A,Tidak
725,N/A,Kartika Tyas,5,sebulan lalu,N/A,N/A,Tidak
726,N/A,Muhammad Gautama,5,sebulan lalu,"Baru pertama.. Syahdu, kopinya masyuk. Service cakep",N/A,Tidak
727,N/A,Bagas Rusdhana,5,sebulan lalu,N/A,N/A,Tidak
728,N/A,Muchsen Cen,5,sebulan lalu,N/A,N/A,Tidak
729,N/A,Akbar Far,5,sebulan lalu,N/A,N/A,Tidak
730,N/A,hasna qurrata'aini,5,sebulan lalu,1009 Pelayanan nya sangat baik dan service nya ramah sekali,N/A,Tidak
731,N/A,Stevy Imannuel,5,sebulan lalu,Cocok buat nongkrong ini 🫨,N/A,Tidak
732,N/A,Septina iswari,5,sebulan lalu,N/A,N/A,Tidak
733,N/A,Mutiara Indah kirani,5,sebulan lalu,N/A,N/A,Tidak
734,N/A,Nur Aviva Trisnawati,5,sebulan lalu,"Tempat nya asik dan nyaman buat ngobrol, pelayanannya ramah.",N/A,Tidak
735,N/A,lina yuliana,5,sebulan lalu,N/A,N/A,Tidak
736,N/A,Aulia Putri,5,sebulan lalu,Pelayanannya ramah,N/A,Tidak
737,N/A,Dzaki Fawwaz Putra,5,sebulan lalu,minumannya mantap,N/A,Tidak
738,N/A,Jiyaad Arsalan,5,sebulan lalu,bagus sekali,N/A,Tidak
739,N/A,Gabriella Shazha,5,sebulan lalu,Saos mentai sangat enak,N/A,Tidak
740,N/A,Rdjbb,5,sebulan lalu,N/A,N/A,Tidak
741,N/A,Abelia Nurofik,5,sebulan lalu,tempatnya nyaman buat anda bersantai dan,N/A,Tidak
742,N/A,Aditya Wisnu Prilyandika,5,sebulan lalu,N/A,N/A,Tidak
743,N/A,Noval dhani,5,sebulan lalu,N/A,N/A,Tidak
744,N/A,Riscy Febryana,5,sebulan lalu,N/A,N/A,Tidak
745,N/A,Cindy Narulita,5,sebulan lalu,N/A,N/A,Tidak
746,N/A,Martha Melinia,5,sebulan lalu,"Pelayanannya okeee bangettt, rasa kopinyaa juga enakkk, dan tempatnya yang nyamann bangettt! Cocok buattt yg mau me time di Jogjaaa!",N/A,Tidak
747,N/A,oriza anatasya,5,sebulan lalu,N/A,N/A,Tidak
748,N/A,Eja Sadboy,5,sebulan lalu,bagusss,N/A,Tidak
749,N/A,thalia wat,5,sebulan lalu,N/A,N/A,Tidak
750,N/A,George666,5,sebulan lalu,"Tempat yang bagus untuk dikunjungi, tehnya enak 👍",N/A,Tidak
751,N/A,Adilla Hana,5,sebulan lalu,N/A,N/A,Tidak
752,N/A,Divina Diananda Putri 17_06,5,sebulan lalu,N/A,N/A,Tidak
753,N/A,Darmawan Dwi Sanjaya,5,sebulan lalu,N/A,N/A,Tidak
754,N/A,arlin Ayushita,5,sebulan lalu,N/A,N/A,Tidak
755,N/A,Salsa Bella Putri,5,sebulan lalu,N/A,N/A,Tidak
756,N/A,Rifdayuli Kurniawati,5,sebulan lalu,N/A,N/A,Tidak
757,N/A,Zahra Nailah,5,sebulan lalu,"tempatnya bagus , ada fotoboth nya juga,harganya juga terjangkau",N/A,Tidak
758,N/A,Wijangnurwidiatmoko Hemm,5,sebulan lalu,baik dan memuaskan,N/A,Tidak
759,N/A,Fauzan Daim,5,sebulan lalu,makanan dan minuman strong cocok buat anak mudaa kece abizz,N/A,Tidak
760,N/A,agnesia handy,5,sebulan lalu,N/A,N/A,Tidak
761,N/A,Novi Indrianti,5,sebulan lalu,N/A,N/A,Tidak
762,N/A,Kiroro Yamashita,5,sebulan lalu,N/A,N/A,Tidak
763,N/A,Imelda Safrina,5,sebulan lalu,"tempatnya nyaman,tenang dan asik buat nongkrong",N/A,Tidak
764,N/A,Aini nurm,5,sebulan lalu,okeee,N/A,Tidak
765,N/A,Fitria Rahma,5,sebulan lalu,N/A,N/A,Tidak
766,N/A,Resti Aprilia,5,sebulan lalu,bagus,N/A,Tidak
767,N/A,alifah Nurhidayati,5,sebulan lalu,okee,N/A,Tidak
768,N/A,Devi Ana,4,sebulan lalu,Oke,N/A,Tidak
769,N/A,Novi Ana,5,sebulan lalu,Oke,N/A,Tidak
770,N/A,Muhammad Arya Nur S,5,sebulan lalu,Sepot foto nyaa banyak,N/A,Tidak
771,N/A,okta liviaa,5,sebulan lalu,N/A,N/A,Tidak
772,N/A,Eka Devi,5,sebulan lalu,N/A,N/A,Tidak
773,N/A,Haris rehan nugraha,5,sebulan lalu,N/A,N/A,Tidak
774,N/A,hak zz,5,sebulan lalu,N/A,N/A,Tidak
775,N/A,Risma Febriana,5,sebulan lalu,kerenn tempat nya pelayananya bgss bgttt,N/A,Tidak
776,N/A,Dian Aryadi,5,sebulan lalu,N/A,N/A,Tidak
777,N/A,Nathania Sarah,5,sebulan lalu,N/A,N/A,Tidak
778,N/A,Lutfi Ka,5,sebulan lalu,banyakin tempat outdoor,N/A,Tidak
779,N/A,jalu prabowo,5,sebulan lalu,Kopinyaaa enakkk,N/A,Tidak
780,N/A,03.ananda tariza,5,sebulan lalu,N/A,N/A,Tidak
781,N/A,meiya azizah,5,sebulan lalu,N/A,N/A,Tidak
782,N/A,Chika Rahma Rucita,5,sebulan lalu,N/A,N/A,Tidak
783,N/A,Rico 4YOU,5,sebulan lalu,"tempatnya menarik, bagus",N/A,Tidak
784,N/A,Da Ni,5,sebulan lalu,N/A,N/A,Tidak
785,N/A,Kaka Jordan,5,sebulan lalu,N/A,N/A,Tidak
786,N/A,Felysia Inez,5,sebulan lalu,N/A,N/A,Tidak
787,N/A,punditadwi aprilia,5,sebulan lalu,N/A,N/A,Tidak
788,N/A,Safira Azizh,5,sebulan lalu,N/A,N/A,Tidak
789,N/A,Maulina Shiva,5,sebulan lalu,"tempat bagus, pelayanan ramah",N/A,Tidak
790,N/A,Firman Maulana,5,sebulan lalu,N/A,N/A,Tidak
791,N/A,vrisca aura,5,sebulan lalu,N/A,N/A,Tidak
792,N/A,nahza nurida,5,sebulan lalu,pelayanan nya bagus tempat nya menarik,N/A,Tidak
793,N/A,Rinjhani Mischa,5,sebulan lalu,"Pelayanan nya bagus, tempat nya menarik, banyak sport foto nya, pokok nya cocok buat ngobrol sama temen",N/A,Tidak
794,N/A,Err Fgg,5,sebulan lalu,N/A,N/A,Tidak
795,N/A,Sutoro Toro,5,sebulan lalu,N/A,N/A,Tidak
796,N/A,Manda Manda,5,sebulan lalu,N/A,N/A,Tidak
797,N/A,febia nada,5,sebulan lalu,"Tempatnya nyaman, barista nya ramah pol",N/A,Tidak
798,N/A,Esti Maharani,5,sebulan lalu,tempatnya aesthetic bgt dan gen z bgt,N/A,Tidak
799,N/A,el dewa,5,Diedit sebulan lalu,tempatnya nyaman luas serta minuman dan makan terjangkau sangat PUAS SEKALI,N/A,Tidak
800,N/A,Dewi Fasa Dhifana,5,sebulan lalu,"pelayanan ramah, makan dan minuman nya jg enak",N/A,Tidak
801,N/A,tasya clvstsya,5,sebulan lalu,minuman nya enakk nyegerinn,N/A,Tidak
802,N/A,Renata Putri Nidiana,5,sebulan lalu,"Menurut saya buat saya yang first time banget dateng kesini kayak langsung ""wahh ini keren bangett"" tempatnya cozy dan culture banget buat anak anak zaman sekarang, buat matcha nya sih bess banget, selama hunting cafe baru kali ini nemu matcha yang bener bener MATCHAA, pelayanan nya juga ramah banget, bantu bgt buat nentuin tempatnya",N/A,Tidak
803,N/A,Meyluna Islami,5,sebulan lalu,N/A,N/A,Tidak
804,N/A,Muhammad Rava,5,sebulan lalu,tempat nya bagus banyak spot foto & nyaman,N/A,Tidak
805,N/A,Rocky M.M.,5,sebulan lalu,N/A,N/A,Tidak
806,N/A,Azqiyah Nurul,5,sebulan lalu,sangat menarik untuk suasananya,N/A,Tidak
807,N/A,Zaim Ashidiq,5,sebulan lalu,signatute matcha latte nya enak bangettt,N/A,Tidak
808,N/A,Diovan 10,5,sebulan lalu,N/A,N/A,Tidak
809,N/A,Yulynda Saputri,5,sebulan lalu,"cafe nya cozy dan banyak spot buat foto, kopinya enak, dan pelayanannya ramah🫶🏻",N/A,Tidak
810,N/A,Anisa Mifta Hanifah,5,sebulan lalu,"Pelayanannya ramah, dicarikan tempat yang koeong. Makanan dan minuman juga enak. Untuk kondisi tempat juga bagus banyak footage yang bagus untuk foto.",N/A,Tidak
811,N/A,Sfaa Maulida,5,sebulan lalu,"Tempatnya nyaman,pelayanannya baik ,ramahhhh,🫰🫰🫰🫰",N/A,Tidak
812,N/A,shella okta,5,sebulan lalu,N/A,N/A,Tidak
813,N/A,Bismillah Bismillah,5,sebulan lalu,N/A,N/A,Tidak
814,N/A,Larissa siti qomariyah Qomariyah,5,sebulan lalu,N/A,N/A,Tidak
815,N/A,Devia Haryana,5,sebulan lalu,N/A,N/A,Tidak
816,N/A,napisa tiaa,5,sebulan lalu,N/A,N/A,Tidak
817,N/A,Yuanita Yuanita,5,sebulan lalu,N/A,N/A,Tidak
818,N/A,Rizky Pratama_31,5,sebulan lalu,N/A,N/A,Tidak
819,N/A,Revaldy Revaldy,5,sebulan lalu,"Rekomen Banget disini, Pelayanannya ramah dan tempatnya menarik☃️",N/A,Tidak
820,N/A,Maliq Akbar,5,sebulan lalu,Baguss,N/A,Tidak
821,N/A,Ramadhan Ramadhan,5,sebulan lalu,Tempat sangat menarik,N/A,Tidak
822,N/A,YT CLEO,5,sebulan lalu,oke,N/A,Tidak
823,N/A,Nazneen Candra,5,sebulan lalu,di 1009 seru dan tempatnya bagus,N/A,Tidak
824,N/A,Nadya Hendriawati,5,sebulan lalu,"Tempat ngopi ternyaman, pelayanan juga oke banget, jadi tempat favorit",N/A,Tidak
825,N/A,Anggie Fitria Akhsani,5,sebulan lalu,tempatnya okee enak buat nongki,N/A,Tidak
826,N/A,Indri Lyana,5,sebulan lalu,pelayanan ramah sekali🤗,N/A,Tidak
827,N/A,Farra Nirmalaaa Diajeng Assitalia,5,sebulan lalu,N/A,N/A,Tidak
828,N/A,Wardina Fitria La Sara,5,sebulan lalu,N/A,N/A,Tidak
829,N/A,Avianti Award,5,sebulan lalu,Tempatnya lucuuuw. Minumannya enakk2,N/A,Tidak
830,N/A,oline auristeyla,5,sebulan lalu,N/A,N/A,Tidak
831,N/A,Naufal Aflakha,5,sebulan lalu,N/A,N/A,Tidak
832,N/A,natanael sabat pradewa,5,sebulan lalu,"pelayanannya oke, tempatnya rekomen dan banyak spot foto menarikkkk😎😎😎",N/A,Tidak
833,N/A,Fitria Listyani,5,sebulan lalu,"Toilet bersih,karyawan ramah,rekomen sekai kalo kesini",N/A,Tidak
834,N/A,Sifauzakia,5,sebulan lalu,"Cakeppp bangett tempatnya estetik buat poto poto.. nongkrong santaii disini, pelayanannya juga cepat dan ramah ramah kakanya 🥰🥰🥰🥰",N/A,Tidak
835,N/A,Zaki Naufal,5,sebulan lalu,N/A,N/A,Tidak
836,N/A,sekar purnamasaririsekar,5,sebulan lalu,N/A,N/A,Tidak
837,N/A,Dimas Maulana,5,sebulan lalu,mantapp jiwaaaa,N/A,Tidak
838,N/A,bellingham,5,sebulan lalu,"wow tempatnya sangat amay estetiqqq,josjis,mantep pol!!!",N/A,Tidak
839,N/A,Ari Fandi,5,sebulan lalu,"Asik sekali, ga beda jauh dari Jakarta",N/A,Tidak
840,N/A,lorry yana,5,sebulan lalu,ayam nya enakkkkkk banget yg black papper,N/A,Tidak
841,N/A,adinda wulan sari,5,sebulan lalu,N/A,N/A,Tidak
842,N/A,siti khusnul,5,sebulan lalu,tempatnyaa bagus banget buat foto”,N/A,Tidak
843,N/A,yuniarindahlestari 095,5,sebulan lalu,N/A,N/A,Tidak
844,N/A,Cindy Sausan,5,sebulan lalu,N/A,N/A,Tidak
845,N/A,ditt,5,sebulan lalu,kopi nya enak dan pelayanannya sangat baik,N/A,Tidak
846,N/A,nayaka adison,5,sebulan lalu,N/A,N/A,Tidak
847,N/A,Anita Haliza,5,sebulan lalu,N/A,N/A,Tidak
848,N/A,Bagas Rahardhian,5,sebulan lalu,"Suasana asik, sejuk, pelayanan ramah sekali",N/A,Tidak
849,N/A,Z y,5,sebulan lalu,bagus,N/A,Tidak
850,N/A,Revano PatriaAmanza,5,sebulan lalu,N/A,N/A,Tidak
851,N/A,Alvin,5,sebulan lalu,N/A,N/A,Tidak
852,N/A,Dim,5,sebulan lalu,N/A,N/A,Tidak
853,N/A,Siti Zunaidah,5,sebulan lalu,Sangat baik,N/A,Tidak
854,N/A,Dwi Rima,5,sebulan lalu,N/A,N/A,Tidak
855,N/A,Siti Aisyah,5,sebulan lalu,N/A,N/A,Tidak
856,N/A,Aulia Nurzannah,5,sebulan lalu,N/A,N/A,Tidak
857,N/A,Cici Agustina,5,sebulan lalu,N/A,N/A,Tidak
858,N/A,Paramitha Putri,5,sebulan lalu,N/A,N/A,Tidak
859,N/A,Nanada Anaija,5,sebulan lalu,N/A,N/A,Tidak
860,N/A,Salwa dwi Astarini,5,sebulan lalu,N/A,N/A,Tidak
861,N/A,k- Dani,5,sebulan lalu,N/A,N/A,Tidak
862,N/A,Ririn Dwi,5,sebulan lalu,N/A,N/A,Tidak
863,N/A,siapa hayo,5,sebulan lalu,N/A,N/A,Tidak
864,N/A,Aminah Khoiriah,5,sebulan lalu,N/A,N/A,Tidak
865,N/A,Ridwan Setyo,5,sebulan lalu,layanannya ramahh,N/A,Tidak
866,N/A,rasdan pandu dinataaa,5,sebulan lalu,N/A,N/A,Tidak
867,N/A,FarreL Sina,5,sebulan lalu,N/A,N/A,Tidak
868,N/A,Mei Sinta,5,sebulan lalu,"Butterscoutnya oke bangetttt, sukak recomended, suasananya nyaman",N/A,Tidak
869,N/A,nur rahma,5,sebulan lalu,"suasananya nyaman, minumannya enakkkk",N/A,Tidak
870,N/A,Gustio Nusamba,5,sebulan lalu,Tempat yang nyaman buat kumpul bareng teman dan keluarga,N/A,Tidak
871,N/A,Nifa Setyaningsih,5,sebulan lalu,Rekomendasi banget buat nogking,N/A,Tidak
872,N/A,Rachel Cahya,5,sebulan lalu,N/A,N/A,Tidak
873,N/A,Aditya Akashi23,5,sebulan lalu,Bagus,N/A,Tidak
874,N/A,Ditha Paramitha,5,sebulan lalu,N/A,N/A,Tidak
875,N/A,Kanga Jr.,5,sebulan lalu,N/A,N/A,Tidak
876,N/A,Icha NurHafifah,5,sebulan lalu,N/A,N/A,Tidak
877,N/A,Kaesya Latifa Tahara [FEB 2025],5,sebulan lalu,"pelayanan bagus ,makanan dan minuman pas dan enak",N/A,Tidak
878,N/A,Dhani Galih prasetyo,5,sebulan lalu,N/A,N/A,Tidak
879,N/A,Divalukita sari,5,sebulan lalu,Cozzy banget,N/A,Tidak
880,N/A,tindo khanza ramadhani,4,sebulan lalu,bagus sii minumannya enak yang ke jogja wajib mampir,N/A,Tidak
881,N/A,Nawwaf Mualfad,5,sebulan lalu,"pelayanan oke, tempatnya bagus, minuman dan makanan sangat rekomended. crew dan barista sangat ramah dan sangat keren!!",N/A,Tidak
882,N/A,sofiana herdana,5,sebulan lalu,"pelayananya ramah, gercep",N/A,Tidak
883,N/A,Desvita Vita,5,sebulan lalu,N/A,N/A,Tidak
884,N/A,Wardah Qoni'ah,5,sebulan lalu,"cocok buat nongkii, chill laah🤭",N/A,Tidak
885,N/A,Dila,5,sebulan lalu,N/A,N/A,Tidak
886,N/A,Alwik Nurkartika,5,sebulan lalu,"tempatnya luas, enak dipakai buat santai² bareng temen/keluarga",N/A,Tidak
887,N/A,Nadine Wela aktavia,5,sebulan lalu,N/A,N/A,Tidak
888,N/A,Khansa A'thif Alaya Ahfazhani,5,sebulan lalu,N/A,N/A,Tidak
889,N/A,Silfiyatur Rohmaniah,5,sebulan lalu,"pelayanan ramah, makanan enak, banyak spot foto bagus",N/A,Tidak
890,N/A,Hikmah Noviyanti,5,sebulan lalu,N/A,N/A,Tidak
891,N/A,rafiq safwatullah,5,sebulan lalu,pelayanan oke bangettt,N/A,Tidak
892,N/A,Zhidane Ghazani,5,sebulan lalu,N/A,N/A,Tidak
893,N/A,ajik setya,5,sebulan lalu,N/A,N/A,Tidak
894,N/A,Fardan Rashif,5,sebulan lalu,N/A,N/A,Tidak
895,N/A,Azhfar Izza,5,sebulan lalu,N/A,N/A,Tidak
896,N/A,salsya gita,5,sebulan lalu,N/A,N/A,Tidak
897,N/A,Rizky Unggul Aji Saputra ANANDAM ID,5,sebulan lalu,N/A,N/A,Tidak
898,N/A,zoldyk ozora,5,sebulan lalu,cozy parah,N/A,Tidak
899,N/A,Bagas Kho,5,sebulan lalu,N/A,N/A,Tidak
900,N/A,raffsa aulia,5,sebulan lalu,N/A,N/A,Tidak
901,N/A,Naufal Almerog,5,sebulan lalu,N/A,N/A,Tidak
902,N/A,Adit Setiawan,5,sebulan lalu,keren,N/A,Tidak
903,N/A,hb yatim,5,sebulan lalu,N/A,N/A,Tidak
904,N/A,Johan Jonatan,5,sebulan lalu,Tempat nya kerenn,N/A,Tidak
905,N/A,Kofela Yoyo,5,sebulan lalu,N/A,N/A,Tidak
906,N/A,NURUL SA'ADAH,5,sebulan lalu,N/A,N/A,Tidak
907,N/A,Nurwahidah Amir,5,sebulan lalu,N/A,N/A,Tidak
908,N/A,Aulianna Nur Aini,5,sebulan lalu,Makanan dan minuman enak-enak. Ada photoboothnya,N/A,Tidak
909,N/A,Fitria Desy,5,sebulan lalu,N/A,N/A,Tidak
910,N/A,Afifah Azami02,5,sebulan lalu,Bagus!,N/A,Tidak
911,N/A,Berkah Redmi,5,sebulan lalu,N/A,N/A,Tidak
912,N/A,tasya herliani,5,sebulan lalu,N/A,N/A,Tidak
913,N/A,navilla Pratiwi,4,sebulan lalu,N/A,N/A,Tidak
914,N/A,Namaira Yuanita isnaeni,5,sebulan lalu,N/A,N/A,Tidak
915,N/A,Nopek Noviyani,5,sebulan lalu,"minumannya enak,tempatnya bagus wanggi bersih,pelayanannya ramah"" baik 😘🫰🏼",N/A,Tidak
916,N/A,Azifa Aulia,5,sebulan lalu,N/A,N/A,Tidak
917,N/A,Cahyati Gita Saputri,5,sebulan lalu,"Di weekend cenderung ramai, dari kakak-kakaknya sangat memberikan pelayanan yang baik dan ramah, bapak satpam/tukang parkirnya juga ramah sekali sangat membantu🫶 untuk kopinya juga enak, matchanya juga, Croissant-nya juga enak! Harus dateng ke sini sih, at least sekali~",N/A,Tidak
918,N/A,Cinta Daniela,5,sebulan lalu,"pelayanan ramah, tanggap, dan cepat merespon keinginan pelanggan🤩 …",N/A,Tidak
919,N/A,ADILA WULAN,5,sebulan lalu,N/A,N/A,Tidak
920,N/A,Dwi Maharani,5,sebulan lalu,pelayanan yang ramah dan enak,N/A,Tidak
921,N/A,1821_Awanda Kanaya,5,sebulan lalu,Kerja bagus 1009,N/A,Tidak
922,N/A,Shaharani panggah Maruta,5,sebulan lalu,tempatnya cozy,N/A,Tidak
923,N/A,Parwidia Puput,5,sebulan lalu,N/A,N/A,Tidak
924,N/A,Sofia Renata,5,sebulan lalu,N/A,N/A,Tidak
925,N/A,Gannisa Hanun,5,sebulan lalu,N/A,N/A,Tidak
926,N/A,aulia belva,5,sebulan lalu,N/A,N/A,Tidak
927,N/A,Aida Zulaika,5,sebulan lalu,N/A,N/A,Tidak
928,N/A,rarasaputi shayna,5,sebulan lalu,N/A,N/A,Tidak
929,N/A,Lathifa Prasanti,5,sebulan lalu,N/A,N/A,Tidak
930,N/A,Mifta New,5,sebulan lalu,N/A,N/A,Tidak
931,N/A,OCTARINA NUR AINI,5,sebulan lalu,N/A,N/A,Tidak
932,N/A,aris setiawan,5,sebulan lalu,N/A,N/A,Tidak
933,N/A,Pinklover,5,sebulan lalu,N/A,N/A,Tidak
934,N/A,Chandra Ningrum,5,sebulan lalu,N/A,N/A,Tidak
935,N/A,Dewi Indahsari,5,sebulan lalu,"Tempat nongkrong asik
Setiap sudut tempatnya bisa jadi spot foto
Saran aja sih kalau mau nongkrong bonus foto2 lebih bagus kalau sore hari hihi 😍
Terus karyawannya juga ramah2 polll",N/A,Tidak
936,N/A,kysa najwa,5,sebulan lalu,N/A,N/A,Tidak
937,N/A,Safitri Ramadhani,5,sebulan lalu,N/A,N/A,Tidak
938,N/A,30.Nediva Amyra Kafi,5,sebulan lalu,N/A,N/A,Tidak
939,N/A,Zahra Amelia Putri,5,sebulan lalu,N/A,N/A,Tidak
940,N/A,Kalimah 79,5,sebulan lalu,N/A,N/A,Tidak
941,N/A,Rizqi Ferdiansyahputra,5,sebulan lalu,N/A,N/A,Tidak
942,N/A,Ridho Pst,5,sebulan lalu,Mbak meli cantik dan lucu,N/A,Tidak
943,N/A,Ginanjar Martfais,5,sebulan lalu,mbak meli lucuu,N/A,Tidak
944,N/A,Achmad Raafii,5,sebulan lalu,mbak meli asik,N/A,Tidak
945,N/A,Bagas Punya,5,sebulan lalu,mbk meli asik,N/A,Tidak
946,N/A,akuu germancok,5,sebulan lalu,Pelayanan sangat ramah,N/A,Tidak
947,N/A,Fina Fiantini,5,sebulan lalu,N/A,N/A,Tidak
948,N/A,Disa Rahmadani putra,5,sebulan lalu,N/A,N/A,Tidak
949,N/A,Risky Pamungkas,5,sebulan lalu,N/A,N/A,Tidak
950,N/A,Bima Yykk,5,sebulan lalu,N/A,N/A,Tidak
951,N/A,zadaokta,5,sebulan lalu,N/A,N/A,Tidak
952,N/A,FERDY PUTRA ANAK BAIK,5,sebulan lalu,N/A,N/A,Tidak
953,N/A,Reyvan Fakee,5,sebulan lalu,N/A,N/A,Tidak
954,N/A,33_Sely Septiana,5,sebulan lalu,"tempatnya bagus, nyaman, pelayanannya ramah",N/A,Tidak
955,N/A,Ayu Lestari,5,sebulan lalu,tempat nya nyaman dan cocok banget buat nongki santai ataupun ngerjain tugas,N/A,Tidak
956,N/A,Muhammad Ilyas,5,sebulan lalu,N/A,N/A,Tidak
957,N/A,Miftakhul Nurhuda,5,sebulan lalu,yesssss,N/A,Tidak
958,N/A,2A_15_MUHAMAD RIFQI ARIFIANDI,5,sebulan lalu,N/A,N/A,Tidak
959,N/A,Beatproper Properr,5,sebulan lalu,N/A,N/A,Tidak
960,N/A,Antok Jogjakarta,5,sebulan lalu,N/A,N/A,Tidak
961,N/A,Pokpok Pokpok,5,sebulan lalu,N/A,N/A,Tidak
962,N/A,billa skr,5,sebulan lalu,N/A,N/A,Tidak
963,N/A,BE YOURSELF,5,sebulan lalu,N/A,N/A,Tidak
964,N/A,adit Pacar,5,sebulan lalu,N/A,N/A,Tidak
965,N/A,Gaza Mikail,5,sebulan lalu,pelayanan bagus,N/A,Tidak
966,N/A,Amanda Julita,5,sebulan lalu,N/A,N/A,Tidak
967,N/A,Sugeng Riyadi,5,sebulan lalu,suasananya nyamann,N/A,Tidak
968,N/A,Rahmalia Hidayanti,5,sebulan lalu,N/A,N/A,Tidak
969,N/A,Intan Safitri,5,sebulan lalu,N/A,N/A,Tidak
970,N/A,Ngatiman Ngatiman,5,sebulan lalu,N/A,N/A,Tidak
971,N/A,Arrizka Sevtiana,5,sebulan lalu,N/A,N/A,Tidak
972,N/A,amelia amel,5,sebulan lalu,N/A,N/A,Tidak
973,N/A,Isnu Rahmat Fadlurohman,5,sebulan lalu,N/A,N/A,Tidak
974,N/A,Alma Rafiftyas Putri,5,sebulan lalu,N/A,N/A,Tidak
975,N/A,Mita Ananda S,5,sebulan lalu,N/A,N/A,Tidak
976,N/A,Parel,5,sebulan lalu,N/A,N/A,Tidak
977,N/A,Nazhara Shafa,5,sebulan lalu,N/A,N/A,Tidak
978,N/A,Aura Rahmadani,5,sebulan lalu,N/A,N/A,Tidak
979,N/A,tskiaptri,5,sebulan lalu,N/A,N/A,Tidak
980,N/A,damar. labib20,5,sebulan lalu,N/A,N/A,Tidak
981,N/A,Pandu Bagas,5,sebulan lalu,N/A,N/A,Tidak
982,N/A,rizka octa,5,sebulan lalu,N/A,N/A,Tidak
983,N/A,Sa Sa,5,sebulan lalu,N/A,N/A,Tidak
984,N/A,Anggi Febrianti,5,sebulan lalu,N/A,N/A,Tidak
985,N/A,Akbar Anugrahpratama,5,sebulan lalu,N/A,N/A,Tidak
986,N/A,DZK KTCH,5,sebulan lalu,N/A,N/A,Tidak
987,N/A,Scolastica Amara,5,sebulan lalu,kursinya enak buat leyeh”,N/A,Tidak
988,N/A,aulia zahra,5,sebulan lalu,"tempatnya bagus, instagramable, kopinya enak, banyak kaca kesukaan ciwi""",N/A,Tidak
989,N/A,Devi Listiyanaa,5,sebulan lalu,N/A,N/A,Tidak
990,N/A,Valentina Dara,5,sebulan lalu,N/A,N/A,Tidak
991,N/A,Tri angga Rizal saputra,5,sebulan lalu,N/A,N/A,Tidak
992,N/A,Othman Fauzan,5,sebulan lalu,N/A,N/A,Tidak
